  vx           vy
  0.10388E+01  0.21973E+00
  0.99631E+00  0.15983E+00
  0.96509E+00  0.11642E+00
  0.94221E+00  0.84926E-01
  0.92544E+00  0.62074E-01
  0.91314E+00  0.45509E-01
  0.90408E+00  0.33540E-01
  0.89737E+00  0.24949E-01
  0.89234E+00  0.18864E-01
  0.88848E+00  0.14672E-01
  0.88541E+00  0.11949E-01
  0.88283E+00  0.10420E-01
  0.88048E+00  0.99282E-02
  0.87813E+00  0.10423E-01
  0.87553E+00  0.11947E-01
  0.87242E+00  0.14644E-01
  0.86849E+00  0.18766E-01
  0.86334E+00  0.24691E-01
  0.85643E+00  0.32947E-01
  0.84703E+00  0.44236E-01
  0.83415E+00  0.59456E-01
  0.81639E+00  0.79695E-01
  0.79186E+00  0.10617E+00
  0.75797E+00  0.14007E+00
  0.71135E+00  0.18217E+00
  0.64792E+00  0.23221E+00
  0.56341E+00  0.28805E+00
  0.45460E+00  0.34483E+00
  0.32093E+00  0.39511E+00
  0.16651E+00  0.43007E+00
  0.17903E-12  0.44263E+00
  0.59816E-13  0.35469E+01
  0.57250E+00  0.33465E+01
  0.98713E+00  0.28382E+01
  0.11843E+01  0.22355E+01
  0.12254E+01  0.16833E+01
  0.11896E+01  0.12425E+01
  0.11317E+01  0.90960E+00
  0.10753E+01  0.66352E+00
  0.10279E+01  0.48343E+00
  0.99047E+00  0.35214E+00
  0.96191E+00  0.25657E+00
  0.94046E+00  0.18703E+00
  0.92452E+00  0.13643E+00
  0.91274E+00  0.99622E-01
  0.90405E+00  0.72866E-01
  0.89764E+00  0.53448E-01
  0.89291E+00  0.39406E-01
  0.88939E+00  0.29321E-01
  0.88675E+00  0.22177E-01
  0.88472E+00  0.17253E-01
  0.88310E+00  0.14055E-01
  0.88174E+00  0.12261E-01
  0.88049E+00  0.11689E-01
  0.87923E+00  0.12279E-01
  0.87784E+00  0.14088E-01
  0.87616E+00  0.17292E-01
  0.87401E+00  0.22198E-01
  0.87114E+00  0.29278E-01
  0.86722E+00  0.39196E-01
  0.86174E+00  0.52865E-01
  0.85396E+00  0.71489E-01
  0.84275E+00  0.96619E-01
  0.82636E+00  0.13014E+00
  0.80212E+00  0.17419E+00
  0.76600E+00  0.23073E+00
  0.71227E+00  0.30073E+00
  0.63375E+00  0.38251E+00
  0.52313E+00  0.46980E+00
  0.37695E+00  0.55028E+00
  0.19804E+00  0.60832E+00
 -0.20179E-12  0.62934E+00
  0.31567E-12  0.30933E+01
  0.27154E+00  0.29549E+01
  0.49982E+00  0.25930E+01
  0.65941E+00  0.21228E+01
  0.75876E+00  0.16538E+01
  0.81494E+00  0.12500E+01
  0.84557E+00  0.92884E+00
  0.86200E+00  0.68410E+00
  0.87077E+00  0.50153E+00
  0.87542E+00  0.36684E+00
  0.87789E+00  0.26803E+00
  0.87919E+00  0.19576E+00
  0.87988E+00  0.14299E+00
  0.88024E+00  0.10452E+00
  0.88042E+00  0.76501E-01
  0.88051E+00  0.56145E-01
  0.88055E+00  0.41412E-01
  0.88057E+00  0.30825E-01
  0.88057E+00  0.23322E-01
  0.88056E+00  0.18151E-01
  0.88055E+00  0.14792E-01
  0.88053E+00  0.12910E-01
  0.88050E+00  0.12314E-01
  0.88047E+00  0.12946E-01
  0.88042E+00  0.14869E-01
  0.88034E+00  0.18275E-01
  0.88021E+00  0.23506E-01
  0.87996E+00  0.31085E-01
  0.87951E+00  0.41770E-01
  0.87866E+00  0.56623E-01
  0.87706E+00  0.77110E-01
  0.87405E+00  0.10522E+00
  0.86837E+00  0.14359E+00
  0.85770E+00  0.19560E+00
  0.83780E+00  0.26522E+00
  0.80133E+00  0.35623E+00
  0.73675E+00  0.46991E+00
  0.62986E+00  0.59995E+00
  0.46704E+00  0.72889E+00
  0.25201E+00  0.82530E+00
 -0.11337E-12  0.86203E+00
 -0.38845E-12  0.29456E+01
  0.29531E-01  0.28059E+01
  0.83104E-01  0.24525E+01
  0.19974E+00  0.19922E+01
  0.33384E+00  0.15480E+01
  0.46406E+00  0.11691E+01
  0.57238E+00  0.87042E+00
  0.65570E+00  0.64273E+00
  0.71740E+00  0.47245E+00
  0.76236E+00  0.34635E+00
  0.79492E+00  0.25353E+00
  0.81848E+00  0.18544E+00
  0.83553E+00  0.13561E+00
  0.84789E+00  0.99204E-01
  0.85688E+00  0.72662E-01
  0.86342E+00  0.53357E-01
  0.86822E+00  0.39374E-01
  0.87175E+00  0.29321E-01
  0.87439E+00  0.22194E-01
  0.87640E+00  0.17280E-01
  0.87799E+00  0.14090E-01
  0.87932E+00  0.12303E-01
  0.88053E+00  0.11743E-01
  0.88173E+00  0.12354E-01
  0.88304E+00  0.14202E-01
  0.88459E+00  0.17477E-01
  0.88651E+00  0.22522E-01
  0.88897E+00  0.29862E-01
  0.89215E+00  0.40275E-01
  0.89625E+00  0.54878E-01
  0.90144E+00  0.75273E-01
  0.90777E+00  0.10375E+00
  0.91493E+00  0.14358E+00
  0.92174E+00  0.19944E+00
  0.92506E+00  0.27785E+00
  0.91735E+00  0.38747E+00
  0.88280E+00  0.53716E+00
  0.79292E+00  0.72892E+00
  0.62220E+00  0.93610E+00
  0.33953E+00  0.11111E+01
 -0.38835E-12  0.11747E+01
  0.47893E-12  0.31136E+01
 -0.31538E+00  0.29126E+01
 -0.36085E+00  0.23849E+01
 -0.28960E+00  0.18422E+01
 -0.81265E-01  0.13609E+01
  0.13864E+00  0.10049E+01
  0.32564E+00  0.74001E+00
  0.47115E+00  0.54436E+00
  0.58057E+00  0.39979E+00
  0.66143E+00  0.29322E+00
  0.72075E+00  0.21482E+00
  0.76410E+00  0.15727E+00
  0.79574E+00  0.11510E+00
  0.81884E+00  0.84263E-01
  0.83570E+00  0.61757E-01
  0.84805E+00  0.45375E-01
  0.85711E+00  0.33502E-01
  0.86381E+00  0.24961E-01
  0.86883E+00  0.18905E-01
  0.87266E+00  0.14729E-01
  0.87569E+00  0.12018E-01
  0.87824E+00  0.10501E-01
  0.88056E+00  0.10028E-01
  0.88287E+00  0.10556E-01
  0.88542E+00  0.12143E-01
  0.88846E+00  0.14957E-01
  0.89228E+00  0.19302E-01
  0.89726E+00  0.25649E-01
  0.90388E+00  0.34704E-01
  0.91273E+00  0.47508E-01
  0.92461E+00  0.65597E-01
  0.94047E+00  0.91266E-01
  0.96140E+00  0.12801E+00
  0.98835E+00  0.18127E+00
  0.10213E+01  0.25983E+00
  0.10569E+01  0.37729E+00
  0.10805E+01  0.55738E+00
  0.10504E+01  0.82597E+00
  0.86606E+00  0.11873E+01
  0.55086E+00  0.14942E+01
 -0.22153E-12  0.16478E+01
 -0.22864E-12  0.37323E+01
 -0.51486E+00  0.32227E+01
 -0.11661E+01  0.24434E+01
 -0.88174E+00  0.15318E+01
 -0.49108E+00  0.10566E+01
 -0.14438E+00  0.74886E+00
  0.12221E+00  0.54243E+00
  0.32310E+00  0.39594E+00
  0.47199E+00  0.28997E+00
  0.58168E+00  0.21251E+00
  0.66218E+00  0.15571E+00
  0.72115E+00  0.11405E+00
  0.76430E+00  0.83525E-01
  0.79585E+00  0.61186E-01
  0.81895E+00  0.44872E-01
  0.83587E+00  0.32991E-01
  0.84831E+00  0.24377E-01
  0.85752E+00  0.18178E-01
  0.86442E+00  0.13781E-01
  0.86969E+00  0.10749E-01
  0.87387E+00  0.87803E-02
  0.87738E+00  0.76796E-02
  0.88058E+00  0.73386E-02
  0.88379E+00  0.77263E-02
  0.88733E+00  0.88873E-02
  0.89156E+00  0.10949E-01
  0.89692E+00  0.14136E-01
  0.90396E+00  0.18808E-01
  0.91340E+00  0.25503E-01
  0.92624E+00  0.35033E-01
  0.94384E+00  0.48622E-01
  0.96811E+00  0.68165E-01
  0.10017E+01  0.96673E-01
  0.10483E+01  0.13921E+00
  0.11130E+01  0.20433E+00
  0.12014E+01  0.30958E+00
  0.13198E+01  0.48146E+00
  0.14372E+01  0.81683E+00
  0.14369E+01  0.13818E+01
  0.67116E+00  0.22123E+01
 -0.28500E-12  0.24242E+01
 -0.24669E-13  0.59093E+01
 -0.43205E+01  0.49544E+01
 -0.24321E+01  0.16596E+01
 -0.15232E+01  0.93751E+00
 -0.81281E+00  0.58698E+00
 -0.34788E+00  0.40437E+00
 -0.14427E-01  0.28798E+00
  0.22624E+00  0.20884E+00
  0.40193E+00  0.15251E+00
  0.53050E+00  0.11167E+00
  0.62469E+00  0.81831E-01
  0.69366E+00  0.59968E-01
  0.74416E+00  0.43948E-01
  0.78113E+00  0.32224E-01
  0.80821E+00  0.23659E-01
  0.82806E+00  0.17419E-01
  0.84267E+00  0.12893E-01
  0.85348E+00  0.96362E-02
  0.86159E+00  0.73252E-02
  0.86778E+00  0.57312E-02
  0.87270E+00  0.46962E-02
  0.87684E+00  0.41175E-02
  0.88060E+00  0.39385E-02
  0.88438E+00  0.41433E-02
  0.88856E+00  0.47560E-02
  0.89357E+00  0.58446E-02
  0.89992E+00  0.75306E-02
  0.90830E+00  0.10007E-01
  0.91961E+00  0.13566E-01
  0.93511E+00  0.18654E-01
  0.95659E+00  0.25954E-01
  0.98668E+00  0.36543E-01
  0.10293E+01  0.52194E-01
  0.10906E+01  0.75929E-01
  0.11804E+01  0.11363E+00
  0.13166E+01  0.17532E+00
  0.15265E+01  0.29607E+00
  0.18989E+01  0.48159E+00
  0.23983E+01  0.14459E+01
  0.36544E+01  0.25694E+01
  0.82095E-13  0.43985E+01
  0.92829E-14  0.10371E+02
 -0.17539E-03  0.24595E-03
 -0.21898E-04  0.17118E-03
 -0.19704E-04  0.17616E-03
 -0.91277E-05  0.17563E-03
 -0.42811E-05  0.17743E-03
 -0.61806E-06  0.17847E-03
  0.19246E-05  0.17902E-03
  0.37790E-05  0.17907E-03
  0.51299E-05  0.17876E-03
  0.61188E-05  0.17817E-03
  0.68427E-05  0.17739E-03
  0.73729E-05  0.17647E-03
  0.77610E-05  0.17545E-03
  0.80454E-05  0.17435E-03
  0.82539E-05  0.17320E-03
  0.84074E-05  0.17201E-03
  0.85210E-05  0.17079E-03
  0.86062E-05  0.16955E-03
  0.86713E-05  0.16829E-03
  0.87230E-05  0.16701E-03
  0.87664E-05  0.16572E-03
  0.88060E-05  0.16442E-03
  0.88458E-05  0.16309E-03
  0.88897E-05  0.16175E-03
  0.89425E-05  0.16037E-03
  0.90094E-05  0.15897E-03
  0.90979E-05  0.15751E-03
  0.92174E-05  0.15599E-03
  0.93816E-05  0.15439E-03
  0.96100E-05  0.15268E-03
  0.99316E-05  0.15082E-03
  0.10390E-04  0.14877E-03
  0.11060E-04  0.14648E-03
  0.12046E-04  0.14394E-03
  0.13654E-04  0.14099E-03
  0.15896E-04  0.13881E-03
  0.22423E-04  0.13253E-03
  0.21682E-04  0.16511E-03
  0.14287E-03  0.94874E+01
 -0.94806E-13  0.81179E+01
 -0.51122E-13  0.11222E+02
 -0.34405E-04  0.95282E-04
 -0.40374E-04  0.16066E-03
 -0.12885E-04  0.16325E-03
 -0.67765E-05  0.17018E-03
 -0.20146E-05  0.17359E-03
  0.65505E-06  0.17591E-03
  0.25349E-05  0.17717E-03
  0.38647E-05  0.17773E-03
  0.48360E-05  0.17777E-03
  0.55492E-05  0.17745E-03
  0.60744E-05  0.17686E-03
  0.64611E-05  0.17608E-03
  0.67454E-05  0.17516E-03
  0.69544E-05  0.17414E-03
  0.71078E-05  0.17304E-03
  0.72204E-05  0.17190E-03
  0.73033E-05  0.17071E-03
  0.73644E-05  0.16949E-03
  0.74098E-05  0.16824E-03
  0.74440E-05  0.16697E-03
  0.74705E-05  0.16569E-03
  0.74920E-05  0.16439E-03
  0.75106E-05  0.16306E-03
  0.75285E-05  0.16171E-03
  0.75476E-05  0.16034E-03
  0.75704E-05  0.15892E-03
  0.76001E-05  0.15744E-03
  0.76410E-05  0.15590E-03
  0.77001E-05  0.15426E-03
  0.77881E-05  0.15249E-03
  0.79231E-05  0.15055E-03
  0.81371E-05  0.14837E-03
  0.84857E-05  0.14587E-03
  0.91016E-05  0.14292E-03
  0.10166E-04  0.13950E-03
  0.12736E-04  0.13470E-03
  0.16250E-04  0.13151E-03
  0.36999E-04  0.11507E-03
  0.31790E-04  0.87773E+01
  0.45565E-13  0.88282E+01
 -0.24258E-12  0.11190E+02
 -0.11748E-04  0.11432E-03
 -0.79087E-05  0.13677E-03
 -0.46548E-05  0.15698E-03
 -0.32973E-06  0.16590E-03
  0.14570E-05  0.17124E-03
  0.27550E-05  0.17428E-03
  0.36393E-05  0.17602E-03
  0.42986E-05  0.17689E-03
  0.47919E-05  0.17715E-03
  0.51631E-05  0.17699E-03
  0.54414E-05  0.17652E-03
  0.56492E-05  0.17583E-03
  0.58036E-05  0.17497E-03
  0.59177E-05  0.17400E-03
  0.60015E-05  0.17294E-03
  0.60626E-05  0.17182E-03
  0.61067E-05  0.17065E-03
  0.61379E-05  0.16945E-03
  0.61591E-05  0.16821E-03
  0.61726E-05  0.16695E-03
  0.61795E-05  0.16568E-03
  0.61806E-05  0.16438E-03
  0.61762E-05  0.16306E-03
  0.61660E-05  0.16171E-03
  0.61492E-05  0.16034E-03
  0.61249E-05  0.15892E-03
  0.60915E-05  0.15745E-03
  0.60474E-05  0.15590E-03
  0.59912E-05  0.15426E-03
  0.59221E-05  0.15248E-03
  0.58422E-05  0.15051E-03
  0.57582E-05  0.14828E-03
  0.56918E-05  0.14567E-03
  0.56836E-05  0.14253E-03
  0.58952E-05  0.13850E-03
  0.64248E-05  0.13315E-03
  0.90122E-05  0.12438E-03
  0.10943E-04  0.11013E-03
  0.13768E-04  0.88037E+01
 -0.68323E-13  0.88019E+01
 -0.26352E-12  0.11190E+02
  0.94684E-05  0.11433E-03
  0.15673E-04  0.13654E-03
  0.95172E-05  0.15662E-03
  0.68199E-05  0.16546E-03
  0.56353E-05  0.17082E-03
  0.51675E-05  0.17390E-03
  0.49677E-05  0.17570E-03
  0.48909E-05  0.17662E-03
  0.48676E-05  0.17694E-03
  0.48680E-05  0.17683E-03
  0.48777E-05  0.17640E-03
  0.48898E-05  0.17573E-03
  0.49013E-05  0.17490E-03
  0.49106E-05  0.17395E-03
  0.49174E-05  0.17291E-03
  0.49215E-05  0.17180E-03
  0.49227E-05  0.17063E-03
  0.49211E-05  0.16944E-03
  0.49162E-05  0.16821E-03
  0.49075E-05  0.16696E-03
  0.48941E-05  0.16568E-03
  0.48747E-05  0.16439E-03
  0.48475E-05  0.16308E-03
  0.48099E-05  0.16174E-03
  0.47584E-05  0.16038E-03
  0.46884E-05  0.15897E-03
  0.45937E-05  0.15752E-03
  0.44662E-05  0.15600E-03
  0.42956E-05  0.15438E-03
  0.40684E-05  0.15264E-03
  0.37674E-05  0.15072E-03
  0.33698E-05  0.14854E-03
  0.28440E-05  0.14600E-03
  0.21346E-05  0.14291E-03
  0.11417E-05  0.13893E-03
 -0.44382E-06  0.13358E-03
 -0.31722E-05  0.12475E-03
 -0.84340E-05  0.11033E-03
 -0.37355E-05  0.88037E+01
  0.63008E-14  0.88019E+01
  0.22037E-13  0.11223E+02
  0.93465E-04  0.95193E-04
  0.31904E-04  0.16002E-03
  0.20904E-04  0.16201E-03
  0.12469E-04  0.16882E-03
  0.92953E-05  0.17230E-03
  0.73429E-05  0.17476E-03
  0.61946E-05  0.17621E-03
  0.54367E-05  0.17695E-03
  0.49232E-05  0.17716E-03
  0.45653E-05  0.17697E-03
  0.43123E-05  0.17649E-03
  0.41316E-05  0.17580E-03
  0.40012E-05  0.17495E-03
  0.39062E-05  0.17399E-03
  0.38361E-05  0.17293E-03
  0.37831E-05  0.17182E-03
  0.37417E-05  0.17065E-03
  0.37075E-05  0.16945E-03
  0.36769E-05  0.16823E-03
  0.36470E-05  0.16698E-03
  0.36146E-05  0.16571E-03
  0.35765E-05  0.16442E-03
  0.35290E-05  0.16312E-03
  0.34674E-05  0.16180E-03
  0.33857E-05  0.16045E-03
  0.32761E-05  0.15908E-03
  0.31280E-05  0.15766E-03
  0.29274E-05  0.15619E-03
  0.26556E-05  0.15464E-03
  0.22871E-05  0.15298E-03
  0.17870E-05  0.15118E-03
  0.11060E-05  0.14916E-03
  0.16651E-06  0.14685E-03
 -0.11497E-05  0.14408E-03
 -0.31613E-05  0.14080E-03
 -0.61773E-05  0.13607E-03
 -0.13317E-04  0.13271E-03
 -0.22404E-04  0.11583E-03
 -0.70870E-04  0.87784E+01
 -0.55698E-13  0.88272E+01
 -0.14028E-13  0.10343E+02
  0.87445E+01  0.24663E-03
  0.37249E+01  0.16920E-03
  0.22580E+01  0.17376E-03
  0.15694E+01  0.17316E-03
  0.11567E+01  0.17518E-03
  0.88882E+00  0.17654E-03
  0.70500E+00  0.17742E-03
  0.57553E+00  0.17779E-03
  0.48292E+00  0.17775E-03
  0.41611E+00  0.17740E-03
  0.36766E+00  0.17680E-03
  0.33240E+00  0.17603E-03
  0.30665E+00  0.17512E-03
  0.28775E+00  0.17411E-03
  0.27378E+00  0.17302E-03
  0.26334E+00  0.17188E-03
  0.25535E+00  0.17071E-03
  0.24902E+00  0.16950E-03
  0.24371E+00  0.16826E-03
  0.23888E+00  0.16701E-03
  0.23406E+00  0.16575E-03
  0.22875E+00  0.16447E-03
  0.22243E+00  0.16318E-03
  0.21446E+00  0.16188E-03
  0.20404E+00  0.16056E-03
  0.19014E+00  0.15922E-03
  0.17137E+00  0.15785E-03
  0.14585E+00  0.15645E-03
  0.11104E+00  0.15500E-03
  0.63454E-01  0.15347E-03
 -0.17153E-02  0.15184E-03
 -0.91206E-01  0.15007E-03
 -0.21472E+00  0.14810E-03
 -0.38705E+00  0.14589E-03
 -0.63256E+00  0.14326E-03
 -0.99957E+00  0.14126E-03
 -0.15913E+01  0.13504E-03
 -0.28020E+01  0.16633E-03
 -0.68137E+01  0.94593E+01
 -0.32215E-13  0.81460E+01
  0.57337E-13  0.57302E+01
  0.19742E+01  0.47816E+01
  0.30077E+01  0.14978E+01
  0.19751E+01  0.79433E+00
  0.14506E+01  0.46516E+00
  0.10916E+01  0.30435E+00
  0.84936E+00  0.20817E+00
  0.67907E+00  0.14660E+00
  0.55774E+00  0.10481E+00
  0.47040E+00  0.75616E-01
  0.40717E+00  0.54849E-01
  0.36123E+00  0.39939E-01
  0.32776E+00  0.29183E-01
  0.30329E+00  0.21412E-01
  0.28534E+00  0.15808E-01
  0.27206E+00  0.11789E-01
  0.26213E+00  0.89444E-02
  0.25454E+00  0.69841E-02
  0.24852E+00  0.57096E-02
  0.24347E+00  0.49920E-02
  0.23888E+00  0.47589E-02
  0.23429E+00  0.49865E-02
  0.22924E+00  0.56975E-02
  0.22323E+00  0.69628E-02
  0.21565E+00  0.89087E-02
  0.20575E+00  0.11729E-01
  0.19252E+00  0.15705E-01
  0.17467E+00  0.21232E-01
  0.15039E+00  0.28860E-01
  0.11728E+00  0.39350E-01
  0.72037E-01  0.53760E-01
  0.10130E-01  0.73582E-01
 -0.74709E-01  0.10099E+00
 -0.19128E+00  0.13931E+00
 -0.35248E+00  0.19443E+00
 -0.57746E+00  0.27593E+00
 -0.90218E+00  0.41771E+00
 -0.13652E+01  0.62384E+00
 -0.22351E+01  0.16039E+01
 -0.14867E+01  0.27431E+01
  0.37441E-13  0.45743E+01
 -0.10790E-13  0.33649E+01
  0.10521E+01  0.28654E+01
  0.14246E+01  0.21144E+01
  0.14327E+01  0.12424E+01
  0.11518E+01  0.81277E+00
  0.92210E+00  0.55060E+00
  0.74089E+00  0.38565E+00
  0.60627E+00  0.27459E+00
  0.50709E+00  0.19755E+00
  0.43448E+00  0.14297E+00
  0.38142E+00  0.10386E+00
  0.34267E+00  0.75672E-01
  0.31434E+00  0.55287E-01
  0.29360E+00  0.40541E-01
  0.27836E+00  0.29897E-01
  0.26709E+00  0.22261E-01
  0.25865E+00  0.16854E-01
  0.25219E+00  0.13129E-01
  0.24707E+00  0.10706E-01
  0.24278E+00  0.93431E-02
  0.23888E+00  0.89012E-02
  0.23497E+00  0.93357E-02
  0.23068E+00  0.10690E-01
  0.22557E+00  0.13098E-01
  0.21912E+00  0.16802E-01
  0.21068E+00  0.22170E-01
  0.19943E+00  0.29738E-01
  0.18422E+00  0.40257E-01
  0.16355E+00  0.54773E-01
  0.13536E+00  0.74727E-01
  0.96865E-01  0.10211E+00
  0.44298E-01  0.13969E+00
 -0.27386E-01  0.19139E+00
 -0.12485E+00  0.26300E+00
 -0.25639E+00  0.36335E+00
 -0.43215E+00  0.50932E+00
 -0.65485E+00  0.72526E+00
 -0.92724E+00  0.11040E+01
 -0.98145E+00  0.17066E+01
 -0.75597E+00  0.25625E+01
  0.18297E-13  0.27840E+01
 -0.12000E-13  0.25375E+01
  0.49033E+00  0.23543E+01
  0.81453E+00  0.18752E+01
  0.87530E+00  0.14011E+01
  0.81114E+00  0.99578E+00
  0.69453E+00  0.71301E+00
  0.58666E+00  0.51268E+00
  0.49835E+00  0.37062E+00
  0.43042E+00  0.26879E+00
  0.37945E+00  0.19540E+00
  0.34171E+00  0.14231E+00
  0.31392E+00  0.10382E+00
  0.29352E+00  0.75905E-01
  0.27854E+00  0.55673E-01
  0.26751E+00  0.41054E-01
  0.25934E+00  0.30559E-01
  0.25322E+00  0.23126E-01
  0.24854E+00  0.18002E-01
  0.24483E+00  0.14670E-01
  0.24171E+00  0.12796E-01
  0.23887E+00  0.12189E-01
  0.23604E+00  0.12788E-01
  0.23292E+00  0.14653E-01
  0.22920E+00  0.17970E-01
  0.22451E+00  0.23071E-01
  0.21838E+00  0.30466E-01
  0.21019E+00  0.40890E-01
  0.19912E+00  0.55382E-01
  0.18406E+00  0.75379E-01
  0.16351E+00  0.10286E+00
  0.13545E+00  0.14054E+00
  0.97181E-01  0.19211E+00
  0.45224E-01  0.26264E+00
 -0.24618E-01  0.35908E+00
 -0.11667E+00  0.49123E+00
 -0.23226E+00  0.67235E+00
 -0.36494E+00  0.92345E+00
 -0.46817E+00  0.12643E+01
 -0.48515E+00  0.16895E+01
 -0.30501E+00  0.20410E+01
 -0.23347E-13  0.22105E+01
  0.41934E-14  0.21228E+01
  0.24244E+00  0.20136E+01
  0.41012E+00  0.17422E+01
  0.48846E+00  0.13926E+01
  0.48845E+00  0.10655E+01
  0.45391E+00  0.79325E+00
  0.40977E+00  0.58409E+00
  0.36957E+00  0.42770E+00
  0.33676E+00  0.31249E+00
  0.31137E+00  0.22812E+00
  0.29222E+00  0.16654E+00
  0.27795E+00  0.12168E+00
  0.26740E+00  0.89035E-01
  0.25962E+00  0.65334E-01
  0.25387E+00  0.48189E-01
  0.24960E+00  0.35873E-01
  0.24640E+00  0.27145E-01
  0.24395E+00  0.21127E-01
  0.24200E+00  0.17213E-01
  0.24036E+00  0.15011E-01
  0.23887E+00  0.14299E-01
  0.23738E+00  0.15005E-01
  0.23574E+00  0.17199E-01
  0.23379E+00  0.21102E-01
  0.23131E+00  0.27103E-01
  0.22808E+00  0.35804E-01
  0.22376E+00  0.48072E-01
  0.21790E+00  0.65133E-01
  0.20992E+00  0.88680E-01
  0.19899E+00  0.12104E+00
  0.18403E+00  0.16540E+00
  0.16354E+00  0.22602E+00
  0.13564E+00  0.30862E+00
  0.98096E-01  0.42058E+00
  0.48969E-01  0.57095E+00
 -0.11786E-01  0.76961E+00
