  vx           vy
  0.14637E+01  0.26796E+00
  0.14005E+01  0.15248E+00
  0.13601E+01  0.37180E-01
  0.13406E+01  -0.91234E-01
  0.13388E+01  -0.25064E+00
  0.13415E+01  -0.46431E+00
  0.13259E+01  -0.77729E+00
  0.11602E+01  -0.12305E+01
  0.73510E+00  -0.17627E+01
  0.16758E-03  -0.21606E-04
  0.15719E-03  -0.10474E-04
  0.15552E-03  0.77168E-06
  0.15654E-03  0.16353E-04
  0.16617E-03  0.22481E+01
  0.64513E+00  0.20014E+01
  0.97906E+00  0.15360E+01
  0.10512E+01  0.10730E+01
  0.96967E+00  0.78408E+00
  0.86480E+00  0.58964E+00
  0.75772E+00  0.46029E+00
  0.65960E+00  0.37105E+00
  0.57158E+00  0.30806E+00
  0.49292E+00  0.26255E+00
  0.42214E+00  0.22908E+00
  0.35780E+00  0.20415E+00
  0.29859E+00  0.18547E+00
  0.24342E+00  0.17147E+00
  0.19135E+00  0.16112E+00
  0.14161E+00  0.15367E+00
  0.93524E-01  0.14866E+00
  0.46503E-01  0.14577E+00
 -0.15950E-12  0.14483E+00
  0.19977E-12  0.31183E+01
  0.72313E+00  0.29418E+01
  0.12658E+01  0.24971E+01
  0.15529E+01  0.19805E+01
  0.16438E+01  0.15162E+01
  0.16232E+01  0.11504E+01
  0.15564E+01  0.87136E+00
  0.14770E+01  0.65568E+00
  0.14004E+01  0.48281E+00
  0.13329E+01  0.33644E+00
  0.12767E+01  0.20345E+00
  0.12310E+01  0.72258E-01
  0.11926E+01  -0.68777E-01
  0.11539E+01  -0.23241E+00
  0.10996E+01  -0.43336E+00
  0.99517E+00  -0.68338E+00
  0.79466E+00  -0.97250E+00
  0.44941E+00  -0.12172E+01
  0.17142E-03  -0.12897E-04
  0.16775E-03  -0.69217E-05
  0.16535E-03  0.21412E-05
  0.16702E-03  0.10113E-04
  0.16989E-03  0.16907E+01
  0.36408E+00  0.15912E+01
  0.62309E+00  0.13446E+01
  0.73552E+00  0.10769E+01
  0.74907E+00  0.84577E+00
  0.70871E+00  0.67266E+00
  0.64798E+00  0.54501E+00
  0.58095E+00  0.45148E+00
  0.51431E+00  0.38234E+00
  0.45057E+00  0.33072E+00
  0.39046E+00  0.29182E+00
  0.33392E+00  0.26231E+00
  0.28057E+00  0.23988E+00
  0.22992E+00  0.22290E+00
  0.18145E+00  0.21024E+00
  0.13466E+00  0.20108E+00
  0.89109E-01  0.19490E+00
  0.44357E-01  0.19132E+00
  0.14302E-12  0.19014E+00
  0.12158E-12  0.24743E+01
  0.48319E+00  0.23783E+01
  0.87804E+00  0.21282E+01
  0.11415E+01  0.17994E+01
  0.12790E+01  0.14673E+01
  0.13261E+01  0.11716E+01
  0.13192E+01  0.92322E+00
  0.12850E+01  0.71719E+00
  0.12393E+01  0.54357E+00
  0.11904E+01  0.39193E+00
  0.11419E+01  0.25263E+00
  0.10939E+01  0.11676E+00
  0.10429E+01  -0.24064E-01
  0.98181E+00  -0.17753E+00
  0.89708E+00  -0.34899E+00
  0.76947E+00  -0.53658E+00
  0.57670E+00  -0.72046E+00
  0.31338E+00  -0.86288E+00
  0.17687E-03  -0.92215E-05
  0.17408E-03  -0.37894E-05
  0.17295E-03  0.21992E-05
  0.17334E-03  0.84056E-05
  0.17536E-03  0.13671E+01
  0.23361E+00  0.13152E+01
  0.41652E+00  0.11833E+01
  0.52760E+00  0.10140E+01
  0.57163E+00  0.85005E+00
  0.57031E+00  0.70945E+00
  0.54244E+00  0.59659E+00
  0.50111E+00  0.50818E+00
  0.45375E+00  0.43961E+00
  0.40441E+00  0.38653E+00
  0.35513E+00  0.34541E+00
  0.30683E+00  0.31356E+00
  0.25986E+00  0.28895E+00
  0.21425E+00  0.27010E+00
  0.16986E+00  0.25590E+00
  0.12649E+00  0.24558E+00
  0.83897E-01  0.23856E+00
  0.41819E-01  0.23449E+00
 -0.16932E-12  0.23315E+00
  0.39663E-14  0.20431E+01
  0.34294E+00  0.19858E+01
  0.63975E+00  0.18300E+01
  0.86163E+00  0.16127E+01
  0.10041E+01  0.13737E+01
  0.10795E+01  0.11421E+01
  0.11067E+01  0.93190E+00
  0.11029E+01  0.74635E+00
  0.10803E+01  0.58259E+00
  0.10467E+01  0.43530E+00
  0.10059E+01  0.29849E+00
  0.95853E+00  0.16633E+00
  0.90209E+00  0.33659E-01
  0.83112E+00  -0.10316E+00
  0.73713E+00  -0.24462E+00
  0.60979E+00  -0.38515E+00
  0.44158E+00  -0.51084E+00
  0.23337E+00  -0.59994E+00
  0.18115E-03  -0.63108E-05
  0.17923E-03  -0.20811E-05
  0.17829E-03  0.26127E-05
  0.17852E-03  0.72767E-05
  0.17972E-03  0.11603E+01
  0.15981E+00  0.11307E+01
  0.29407E+00  0.10509E+01
  0.38760E+00  0.94218E+00
  0.43923E+00  0.82597E+00
  0.45627E+00  0.71748E+00
  0.44908E+00  0.62341E+00
  0.42645E+00  0.54521E+00
  0.39471E+00  0.48163E+00
  0.35795E+00  0.43059E+00
  0.31867E+00  0.38991E+00
  0.27834E+00  0.35769E+00
  0.23776E+00  0.33238E+00
  0.19734E+00  0.31272E+00
  0.15726E+00  0.29776E+00
  0.11755E+00  0.28680E+00
  0.78166E-01  0.27932E+00
  0.39021E-01  0.27496E+00
  0.22198E-12  0.27353E+00
  0.23801E-12  0.17345E+01
  0.25469E+00  0.16974E+01
  0.48281E+00  0.15942E+01
  0.66596E+00  0.14438E+01
  0.79736E+00  0.12688E+01
  0.88043E+00  0.10883E+01
  0.92402E+00  0.91460E+00
  0.93815E+00  0.75322E+00
  0.93130E+00  0.60502E+00
  0.90943E+00  0.46823E+00
  0.87585E+00  0.33985E+00
  0.83146E+00  0.21672E+00
  0.77492E+00  0.96239E-01
  0.70290E+00  -0.22718E-01
  0.61070E+00  -0.13871E+00
  0.49373E+00  -0.24655E+00
  0.34980E+00  -0.33687E+00
  0.18210E+00  -0.39796E+00
  0.18473E-03  -0.41966E-05
  0.18323E-03  -0.75626E-06
  0.18250E-03  0.29352E-05
  0.18257E-03  0.66625E-05
  0.18341E-03  0.10176E+01
  0.11513E+00  0.99913E+00
  0.21572E+00  0.94810E+00
  0.29228E+00  0.87499E+00
  0.34161E+00  0.79219E+00
  0.36601E+00  0.70970E+00
  0.37044E+00  0.63383E+00
  0.36034E+00  0.56744E+00
  0.34029E+00  0.51114E+00
  0.31375E+00  0.46436E+00
  0.28312E+00  0.42603E+00
  0.25001E+00  0.39501E+00
  0.21544E+00  0.37021E+00
  0.18006E+00  0.35068E+00
  0.14426E+00  0.33568E+00
  0.10826E+00  0.32459E+00
  0.72192E-01  0.31698E+00
  0.36097E-01  0.31253E+00
 -0.14669E-12  0.31107E+00
 -0.30335E-12  0.15038E+01
  0.19529E+00  0.14784E+01
  0.37430E+00  0.14064E+01
  0.52469E+00  0.12983E+01
  0.64032E+00  0.11673E+01
  0.72093E+00  0.10261E+01
  0.77026E+00  0.88383E+00
  0.79374E+00  0.74626E+00
  0.79668E+00  0.61579E+00
  0.78323E+00  0.49270E+00
  0.75602E+00  0.37611E+00
  0.71605E+00  0.26479E+00
  0.66284E+00  0.15793E+00
  0.59476E+00  0.55742E-01
  0.50968E+00  -0.39797E-01
  0.40595E+00  -0.12459E+00
  0.28376E+00  -0.19260E+00
  0.14632E+00  -0.23705E+00
  0.18766E-03  -0.25234E-05
  0.18646E-03  0.27016E-06
  0.18585E-03  0.32496E-05
  0.18586E-03  0.62567E-05
  0.18646E-03  0.91417E+00
  0.86109E-01  0.90196E+00
  0.16338E+00  0.86762E+00
  0.22555E+00  0.81688E+00
  0.26961E+00  0.75693E+00
  0.29570E+00  0.69442E+00
  0.30609E+00  0.63423E+00
  0.30386E+00  0.57932E+00
  0.29211E+00  0.53102E+00
  0.27345E+00  0.48965E+00
  0.24992E+00  0.45488E+00
  0.22304E+00  0.42615E+00
  0.19387E+00  0.40280E+00
  0.16316E+00  0.38417E+00
  0.13143E+00  0.36971E+00
  0.99043E-01  0.35895E+00
  0.66231E-01  0.35152E+00
  0.33172E-01  0.34716E+00
  0.21119E-12  0.34572E+00
  0.20540E-12  0.13260E+01
  0.15334E+00  0.13078E+01
  0.29609E+00  0.12555E+01
  0.41978E+00  0.11753E+01
  0.51930E+00  0.10753E+01
  0.59308E+00  0.96372E+00
  0.64227E+00  0.84758E+00
  0.66955E+00  0.73168E+00
  0.67802E+00  0.61891E+00
  0.67039E+00  0.51061E+00
  0.64858E+00  0.40719E+00
  0.61357E+00  0.30869E+00
  0.56546E+00  0.21537E+00
  0.50374E+00  0.12813E+00
  0.42778E+00  0.48925E-01
  0.33745E+00  -0.19164E-01
  0.23386E+00  -0.72179E-01
  0.11990E+00  -0.10606E+00
  0.19006E-03  -0.11763E-05
  0.18908E-03  0.11082E-05
  0.18856E-03  0.35315E-05
  0.18854E-03  0.59859E-05
  0.18899E-03  0.83625E+00
  0.66399E-01  0.82784E+00
  0.12706E+00  0.80391E+00
  0.17780E+00  0.76776E+00
  0.21608E+00  0.72375E+00
  0.24130E+00  0.67628E+00
  0.25430E+00  0.62896E+00
  0.25678E+00  0.58431E+00
  0.25068E+00  0.54385E+00
  0.23787E+00  0.50826E+00
  0.21997E+00  0.47768E+00
  0.19827E+00  0.45193E+00
  0.17377E+00  0.43068E+00
  0.14724E+00  0.41353E+00
  0.11925E+00  0.40008E+00
  0.90225E-01  0.39000E+00
  0.60506E-01  0.38300E+00
  0.30356E-01  0.37888E+00
  0.82662E-13  0.37752E+00
  0.82164E-13  0.11858E+01
  0.12255E+00  0.11723E+01
  0.23789E+00  0.11331E+01
  0.33998E+00  0.10720E+01
  0.42472E+00  0.99429E+00
  0.49019E+00  0.90545E+00
  0.53627E+00  0.81056E+00
  0.56407E+00  0.71358E+00
  0.57525E+00  0.61732E+00
  0.57148E+00  0.52356E+00
  0.55412E+00  0.43339E+00
  0.52403E+00  0.34758E+00
  0.48163E+00  0.26699E+00
  0.42708E+00  0.19280E+00
  0.36056E+00  0.12678E+00
  0.28267E+00  0.71240E-01
  0.19484E+00  0.28853E-01
  0.99538E-01  0.21751E-02
  0.19203E-03  -0.68485E-07
  0.19122E-03  0.18024E-05
  0.19078E-03  0.37837E-05
  0.19074E-03  0.57954E-05
  0.19109E-03  0.77577E+00
  0.52558E-01  0.76981E+00
  0.10119E+00  0.75271E+00
  0.14302E+00  0.72646E+00
  0.17600E+00  0.69381E+00
  0.19931E+00  0.65770E+00
  0.21311E+00  0.62073E+00
  0.21823E+00  0.58493E+00
  0.21587E+00  0.55168E+00
  0.20731E+00  0.52178E+00
  0.19375E+00  0.49560E+00
  0.17624E+00  0.47321E+00
  0.15567E+00  0.45447E+00
  0.13275E+00  0.43918E+00
  0.10807E+00  0.42710E+00
  0.82088E-01  0.41798E+00
  0.55201E-01  0.41162E+00
  0.27740E-01  0.40787E+00
  0.14563E-12  0.40663E+00
  0.97440E-14  0.10733E+01
  0.99291E-01  0.10630E+01
  0.19347E+00  0.10329E+01
  0.27809E+00  0.98554E+00
  0.34991E+00  0.92426E+00
  0.40699E+00  0.85295E+00
  0.44867E+00  0.77530E+00
  0.47519E+00  0.69451E+00
  0.48732E+00  0.61307E+00
  0.48604E+00  0.53285E+00
  0.47226E+00  0.45523E+00
  0.44672E+00  0.38137E+00
  0.40997E+00  0.31236E+00
  0.36250E+00  0.24947E+00
  0.30491E+00  0.19425E+00
  0.23811E+00  0.14847E+00
  0.16357E+00  0.11400E+00
  0.83382E-01  0.92525E-01
  0.19365E-03  0.85296E-06
  0.19297E-03  0.23842E-05
  0.19260E-03  0.40056E-05
  0.19255E-03  0.56563E-05
  0.19283E-03  0.72756E+00
  0.42623E-01  0.72326E+00
  0.82433E-01  0.71085E+00
  0.11738E+00  0.69158E+00
  0.14586E+00  0.66724E+00
  0.16701E+00  0.63981E+00
  0.18067E+00  0.61116E+00
  0.18718E+00  0.58285E+00
  0.18725E+00  0.55605E+00
  0.18170E+00  0.53152E+00
  0.17142E+00  0.50971E+00
  0.15723E+00  0.49080E+00
  0.13987E+00  0.47480E+00
  0.12000E+00  0.46164E+00
  0.98162E-01  0.45116E+00
  0.74843E-01  0.44322E+00
  0.50463E-01  0.43765E+00
  0.25399E-01  0.43437E+00
 -0.24778E-14  0.43328E+00
 -0.17870E-12  0.98186E+00
  0.81332E-01  0.97384E+00
  0.15891E+00  0.95037E+00
  0.22938E+00  0.91305E+00
  0.29014E+00  0.86422E+00
  0.33944E+00  0.80662E+00
  0.37637E+00  0.74301E+00
  0.40074E+00  0.67591E+00
  0.41279E+00  0.60747E+00
  0.41305E+00  0.53946E+00
  0.40211E+00  0.47333E+00
  0.38058E+00  0.41034E+00
  0.34905E+00  0.35167E+00
  0.30814E+00  0.29855E+00
  0.25860E+00  0.25232E+00
  0.20147E+00  0.21435E+00
  0.13811E+00  0.18602E+00
  0.70313E-01  0.16849E+00
  0.19498E-03  0.16261E-05
  0.19440E-03  0.28747E-05
  0.19408E-03  0.41981E-05
  0.19404E-03  0.55495E-05
  0.19427E-03  0.68816E+00
  0.35410E-01  0.68504E+00
  0.68709E-01  0.67599E+00
  0.98404E-01  0.66183E+00
  0.12321E+00  0.64373E+00
  0.14233E+00  0.62306E+00
  0.15545E+00  0.60114E+00
  0.16263E+00  0.57917E+00
  0.16424E+00  0.55805E+00
  0.16082E+00  0.53848E+00
  0.15298E+00  0.52086E+00
  0.14136E+00  0.50544E+00
  0.12658E+00  0.49230E+00
  0.10919E+00  0.48141E+00
  0.89723E-01  0.47270E+00
  0.68648E-01  0.46607E+00
  0.46401E-01  0.46142E+00
  0.23389E-01  0.45867E+00
  0.23575E-13  0.45776E+00
 -0.14969E-12  0.90674E+00
  0.67242E-01  0.90042E+00
  0.13164E+00  0.88185E+00
  0.19061E+00  0.85215E+00
  0.24205E+00  0.81295E+00
  0.28441E+00  0.76625E+00
  0.31676E+00  0.71411E+00
  0.33866E+00  0.65855E+00
  0.35007E+00  0.60136E+00
  0.35124E+00  0.54415E+00
  0.34254E+00  0.48828E+00
  0.32446E+00  0.43500E+00
  0.29755E+00  0.38545E+00
  0.26246E+00  0.34077E+00
  0.21999E+00  0.30210E+00
  0.17115E+00  0.27055E+00
  0.11718E+00  0.24714E+00
  0.59619E-01  0.23273E+00
  0.19605E-03  0.22790E-05
  0.19556E-03  0.32894E-05
  0.19530E-03  0.43628E-05
  0.19526E-03  0.54624E-05
  0.19545E-03  0.65513E+00
  0.30175E-01  0.65288E+00
  0.58696E-01  0.64634E+00
  0.84447E-01  0.63605E+00
  0.10638E+00  0.62279E+00
  0.12377E+00  0.60750E+00
  0.13623E+00  0.59113E+00
  0.14368E+00  0.57455E+00
  0.14628E+00  0.55846E+00
  0.14435E+00  0.54342E+00
  0.13831E+00  0.52979E+00
  0.12865E+00  0.51779E+00
  0.11587E+00  0.50752E+00
  0.10045E+00  0.49899E+00
  0.82881E-01  0.49216E+00
  0.63617E-01  0.48695E+00
  0.43100E-01  0.48331E+00
  0.21755E-01  0.48115E+00
  0.27998E-13  0.48043E+00
  0.78438E-13  0.84445E+00
  0.56065E-01  0.83942E+00
  0.10992E+00  0.82461E+00
  0.15954E+00  0.80081E+00
  0.20319E+00  0.76922E+00
  0.23954E+00  0.73128E+00
  0.26769E+00  0.68859E+00
  0.28713E+00  0.64274E+00
  0.29765E+00  0.59523E+00
  0.29931E+00  0.54745E+00
  0.29236E+00  0.50063E+00
  0.27718E+00  0.45591E+00
  0.25426E+00  0.41436E+00
  0.22422E+00  0.37699E+00
  0.18783E+00  0.34476E+00
  0.14601E+00  0.31856E+00
  0.99909E-01  0.29920E+00
  0.50819E-01  0.28731E+00
  0.19692E-03  0.28334E-05
  0.19650E-03  0.36407E-05
  0.19628E-03  0.45012E-05
  0.19625E-03  0.53862E-05
  0.19642E-03  0.62669E+00
  0.26438E-01  0.62511E+00
  0.51523E-01  0.62052E+00
  0.74394E-01  0.61326E+00
  0.94171E-01  0.60387E+00
  0.11020E+00  0.59300E+00
  0.12208E+00  0.58129E+00
  0.12963E+00  0.56938E+00
  0.13288E+00  0.55778E+00
  0.13199E+00  0.54691E+00
  0.12727E+00  0.53705E+00
  0.11907E+00  0.52838E+00
  0.10779E+00  0.52098E+00
  0.93861E-01  0.51486E+00
  0.77730E-01  0.50998E+00
  0.59836E-01  0.50629E+00
  0.40623E-01  0.50371E+00
  0.20531E-01  0.50218E+00
  0.15665E-12  0.50168E+00
  0.42287E-13  0.79235E+00
  0.47140E-01  0.78833E+00
  0.92529E-01  0.77647E+00
  0.13453E+00  0.75735E+00
  0.17173E+00  0.73185E+00
  0.20297E+00  0.70106E+00
  0.22743E+00  0.66621E+00
  0.24457E+00  0.62856E+00
  0.25412E+00  0.58935E+00
  0.25603E+00  0.54975E+00
  0.25045E+00  0.51085E+00
  0.23768E+00  0.47365E+00
  0.21813E+00  0.43909E+00
  0.19238E+00  0.40805E+00
  0.16112E+00  0.38134E+00
  0.12522E+00  0.35969E+00
  0.85658E-01  0.34373E+00
  0.43573E-01  0.33395E+00
  0.19760E-03  0.33068E-05
  0.19724E-03  0.39383E-05
  0.19706E-03  0.46149E-05
  0.19704E-03  0.53145E-05
  0.19720E-03  0.60146E+00
  0.23882E-01  0.60042E+00
  0.46611E-01  0.59740E+00
  0.67496E-01  0.59263E+00
  0.85774E-01  0.58646E+00
  0.10085E+00  0.57931E+00
  0.11231E+00  0.57164E+00
  0.11993E+00  0.56387E+00
  0.12363E+00  0.55635E+00
  0.12350E+00  0.54936E+00
  0.11972E+00  0.54311E+00
  0.11256E+00  0.53769E+00
  0.10235E+00  0.53316E+00
  0.89477E-01  0.52949E+00
  0.74340E-01  0.52662E+00
  0.57374E-01  0.52450E+00
  0.39023E-01  0.52305E+00
  0.19745E-01  0.52221E+00
  0.15665E-12  0.52193E+00
  0.25234E-12  0.74838E+00
  0.39998E-01  0.74517E+00
  0.78578E-01  0.73568E+00
  0.11440E+00  0.72033E+00
  0.14629E+00  0.69980E+00
  0.17326E+00  0.67490E+00
  0.19456E+00  0.64661E+00
  0.20966E+00  0.61592E+00
  0.21827E+00  0.58384E+00
  0.22028E+00  0.55134E+00
  0.21577E+00  0.51935E+00
  0.20497E+00  0.48873E+00
  0.18824E+00  0.46029E+00
  0.16608E+00  0.43477E+00
  0.13911E+00  0.41284E+00
  0.10811E+00  0.39510E+00
  0.73958E-01  0.38204E+00
  0.37631E-01  0.37405E+00
  0.19812E-03  0.37138E-05
  0.19782E-03  0.41906E-05
  0.19766E-03  0.47056E-05
  0.19766E-03  0.52422E-05
  0.19781E-03  0.57834E+00
  0.22301E-01  0.57776E+00
  0.43576E-01  0.57607E+00
  0.63246E-01  0.57341E+00
  0.80627E-01  0.57002E+00
  0.95160E-01  0.56615E+00
  0.10643E+00  0.56208E+00
  0.11417E+00  0.55808E+00
  0.11825E+00  0.55435E+00
  0.11868E+00  0.55106E+00
  0.11556E+00  0.54830E+00
  0.10911E+00  0.54611E+00
  0.99595E-01  0.54446E+00
  0.87358E-01  0.54330E+00
  0.72785E-01  0.54252E+00
  0.56299E-01  0.54206E+00
  0.38354E-01  0.54180E+00
  0.19425E-01  0.54167E+00
  0.16764E-12  0.54164E+00
  0.14540E-13  0.71091E+00
  0.34295E-01  0.70835E+00
  0.67420E-01  0.70079E+00
  0.98268E-01  0.68855E+00
  0.12584E+00  0.67213E+00
  0.14928E+00  0.65217E+00
  0.16793E+00  0.62941E+00
  0.18129E+00  0.60466E+00
  0.18906E+00  0.57872E+00
  0.19109E+00  0.55240E+00
  0.18743E+00  0.52646E+00
  0.17823E+00  0.50162E+00
  0.16381E+00  0.47856E+00
  0.14460E+00  0.45788E+00
  0.12117E+00  0.44013E+00
  0.94194E-01  0.42579E+00
  0.64449E-01  0.41525E+00
  0.32807E-01  0.40881E+00
  0.19851E-03  0.40666E-05
  0.19824E-03  0.44044E-05
  0.19812E-03  0.47746E-05
  0.19813E-03  0.51652E-05
  0.19828E-03  0.55641E+00
  0.21560E-01  0.55623E+00
  0.42170E-01  0.55571E+00
  0.61318E-01  0.55495E+00
  0.78365E-01  0.55406E+00
  0.92771E-01  0.55317E+00
  0.10411E+00  0.55244E+00
  0.11210E+00  0.55199E+00
  0.11655E+00  0.55190E+00
  0.11742E+00  0.55221E+00
  0.11477E+00  0.55292E+00
  0.10874E+00  0.55398E+00
  0.99573E-01  0.55528E+00
  0.87585E-01  0.55671E+00
  0.73148E-01  0.55813E+00
  0.56688E-01  0.55940E+00
  0.38673E-01  0.56041E+00
  0.19603E-01  0.56106E+00
  0.19198E-13  0.56128E+00
  0.18887E-12  0.67861E+00
  0.29775E-01  0.67659E+00
  0.58570E-01  0.67064E+00
  0.85447E-01  0.66099E+00
  0.10955E+00  0.64802E+00
  0.13015E+00  0.63224E+00
  0.14664E+00  0.61421E+00
  0.15856E+00  0.59458E+00
  0.16561E+00  0.57399E+00
  0.16764E+00  0.55307E+00
  0.16464E+00  0.53246E+00
  0.15674E+00  0.51273E+00
  0.14420E+00  0.49442E+00
  0.12738E+00  0.47803E+00
  0.10681E+00  0.46399E+00
  0.83062E-01  0.45266E+00
  0.56854E-01  0.44434E+00
  0.28956E-01  0.43926E+00
  0.19876E-03  0.43756E-05
  0.19853E-03  0.45857E-05
  0.19843E-03  0.48230E-05
  0.19846E-03  0.50799E-05
  0.19861E-03  0.53485E+00
  0.21579E-01  0.53504E+00
  0.42246E-01  0.53562E+00
  0.61518E-01  0.53662E+00
  0.78773E-01  0.53808E+00
  0.93476E-01  0.54004E+00
  0.10519E+00  0.54252E+00
  0.11359E+00  0.54553E+00
  0.11846E+00  0.54903E+00
  0.11972E+00  0.55296E+00
  0.11736E+00  0.55719E+00
  0.11152E+00  0.56159E+00
  0.10239E+00  0.56596E+00
  0.90275E-01  0.57012E+00
  0.75546E-01  0.57387E+00
  0.58641E-01  0.57702E+00
  0.40052E-01  0.57940E+00
  0.20317E-01  0.58088E+00
  0.15169E-12  0.58138E+00
  0.37068E-13  0.65037E+00
  0.26247E-01  0.64881E+00
  0.51657E-01  0.64422E+00
  0.75426E-01  0.63677E+00
  0.96814E-01  0.62675E+00
  0.11517E+00  0.61456E+00
  0.12995E+00  0.60063E+00
  0.14073E+00  0.58547E+00
  0.14722E+00  0.56956E+00
  0.14926E+00  0.55343E+00
  0.14680E+00  0.53756E+00
  0.13993E+00  0.52239E+00
  0.12888E+00  0.50836E+00
  0.11396E+00  0.49582E+00
  0.95626E-01  0.48511E+00
  0.74415E-01  0.47649E+00
  0.50963E-01  0.47017E+00
  0.25972E-01  0.46632E+00
  0.19890E-03  0.46503E-05
  0.19870E-03  0.47396E-05
  0.19862E-03  0.48517E-05
  0.19866E-03  0.49829E-05
  0.19882E-03  0.51292E+00
  0.22319E-01  0.51347E+00
  0.43732E-01  0.51512E+00
  0.63755E-01  0.51784E+00
  0.81761E-01  0.52161E+00
  0.97199E-01  0.52638E+00
  0.10961E+00  0.53207E+00
  0.11863E+00  0.53857E+00
  0.12402E+00  0.54573E+00
  0.12564E+00  0.55338E+00
  0.12347E+00  0.56129E+00
  0.11760E+00  0.56921E+00
  0.10821E+00  0.57686E+00
  0.95596E-01  0.58396E+00
  0.80134E-01  0.59023E+00
  0.62287E-01  0.59542E+00
