  vx           vy
  0.62987E-01  0.12550E+00
  0.87307E-15  0.12569E+00
  0.42863E-13  0.42253E+01
  0.11806E+01  0.38272E+01
  0.18884E+01  0.29953E+01
  0.21105E+01  0.21263E+01
  0.20309E+01  0.15029E+01
  0.18653E+01  0.10843E+01
  0.16964E+01  0.79461E+00
  0.15482E+01  0.58598E+00
  0.14272E+01  0.42758E+00
  0.13334E+01  0.30002E+00
  0.12654E+01  0.19002E+00
  0.12216E+01  0.87377E-01
  0.12009E+01  -0.17243E-01
  0.12024E+01  -0.13454E+00
  0.12242E+01  -0.27773E+00
  0.12650E+01  -0.47261E+00
  0.12964E+01  -0.73456E+00
  0.13496E+01  -0.12113E+01
  0.91014E+00  -0.19067E+01
  0.11429E-03  -0.15377E-04
  0.12256E-03  -0.66557E-05
  0.11397E-03  0.25933E+01
  0.86141E+00  0.22041E+01
  0.12501E+01  0.13161E+01
  0.11416E+01  0.93928E+00
  0.10512E+01  0.67467E+00
  0.94488E+00  0.50945E+00
  0.84916E+00  0.39847E+00
  0.76307E+00  0.32369E+00
  0.68606E+00  0.27269E+00
  0.61606E+00  0.23808E+00
  0.55107E+00  0.21502E+00
  0.48932E+00  0.20023E+00
  0.42933E+00  0.19141E+00
  0.36998E+00  0.18684E+00
  0.31041E+00  0.18517E+00
  0.25011E+00  0.18532E+00
  0.18883E+00  0.18638E+00
  0.12655E+00  0.18767E+00
  0.63491E-01  0.18866E+00
 -0.58890E-15  0.18902E+00
  0.20259E-12  0.32000E+01
  0.69996E+00  0.30222E+01
  0.12204E+01  0.25740E+01
  0.14869E+01  0.20517E+01
  0.15596E+01  0.15803E+01
  0.15237E+01  0.12066E+01
  0.14448E+01  0.91978E+00
  0.13566E+01  0.69728E+00
  0.12743E+01  0.51960E+00
  0.12046E+01  0.37160E+00
  0.11494E+01  0.24164E+00
  0.11088E+01  0.12006E+00
  0.10817E+01  -0.21704E-02
  0.10653E+01  -0.13465E+00
  0.10543E+01  -0.28944E+00
  0.10357E+01  -0.48031E+00
  0.99103E+00  -0.73051E+00
  0.83734E+00  -0.10544E+01
  0.51540E+00  -0.14084E+01
  0.14049E-03  -0.17076E-04
  0.13464E-03  0.28026E-05
  0.14010E-03  0.17508E+01
  0.47203E+00  0.15930E+01
  0.74879E+00  0.12869E+01
  0.85458E+00  0.96546E+00
  0.84724E+00  0.74491E+00
  0.80829E+00  0.58477E+00
  0.75478E+00  0.47229E+00
  0.69796E+00  0.39285E+00
  0.64124E+00  0.33729E+00
  0.58572E+00  0.29904E+00
  0.53124E+00  0.27356E+00
  0.47716E+00  0.25754E+00
  0.42274E+00  0.24852E+00
  0.36730E+00  0.24455E+00
  0.31030E+00  0.24404E+00
  0.25144E+00  0.24562E+00
  0.19068E+00  0.24814E+00
  0.12820E+00  0.25067E+00
  0.64446E-01  0.25248E+00
  0.10349E-14  0.25314E+00
 -0.19863E-12  0.25809E+01
  0.45707E+00  0.24831E+01
  0.82699E+00  0.22278E+01
  0.10678E+01  0.18910E+01
  0.11857E+01  0.15487E+01
  0.12170E+01  0.12416E+01
  0.11985E+01  0.98167E+00
  0.11569E+01  0.76502E+00
  0.11082E+01  0.58279E+00
  0.10607E+01  0.42564E+00
  0.10184E+01  0.28504E+00
  0.98234E+00  0.15322E+00
  0.95130E+00  0.22768E-01
  0.92182E+00  -0.11383E+00
  0.88694E+00  -0.26428E+00
  0.83479E+00  -0.43628E+00
  0.74208E+00  -0.63364E+00
  0.58097E+00  -0.84581E+00
  0.32400E+00  -0.10174E+01
  0.15198E-03  -0.10532E-04
  0.15076E-03  0.90204E-06
  0.15163E-03  0.13385E+01
  0.28742E+00  0.12723E+01
  0.50665E+00  0.11058E+01
  0.62771E+00  0.91830E+00
  0.67707E+00  0.74866E+00
  0.68140E+00  0.61526E+00
  0.66284E+00  0.51377E+00
  0.63208E+00  0.43892E+00
  0.59498E+00  0.38504E+00
  0.55426E+00  0.34755E+00
  0.51098E+00  0.32283E+00
  0.46536E+00  0.30797E+00
  0.41722E+00  0.30065E+00
  0.36622E+00  0.29886E+00
  0.31210E+00  0.30085E+00
  0.25475E+00  0.30502E+00
  0.19430E+00  0.30996E+00
  0.13119E+00  0.31445E+00
  0.66114E-01  0.31755E+00
 -0.18941E-14  0.31864E+00
  0.53168E-13  0.21782E+01
  0.31265E+00  0.21185E+01
  0.58077E+00  0.19554E+01
  0.77696E+00  0.17269E+01
  0.89788E+00  0.14736E+01
  0.95665E+00  0.12260E+01
  0.97251E+00  0.99945E+00
  0.96269E+00  0.79840E+00
  0.93959E+00  0.62115E+00
  0.91093E+00  0.46335E+00
  0.88074E+00  0.31975E+00
  0.85029E+00  0.18497E+00
  0.81858E+00  0.53703E-01
  0.78229E+00  -0.79044E-01
  0.73541E+00  -0.21747E+00
  0.66825E+00  -0.36357E+00
  0.56821E+00  -0.51412E+00
  0.42189E+00  -0.65436E+00
  0.22758E+00  -0.75905E+00
  0.16254E-03  -0.80358E-05
  0.16116E-03  0.14717E-05
  0.16226E-03  0.10792E+01
  0.19908E+00  0.10439E+01
  0.36403E+00  0.95309E+00
  0.47928E+00  0.83433E+00
  0.54572E+00  0.71626E+00
  0.57592E+00  0.61275E+00
  0.58166E+00  0.52891E+00
  0.57186E+00  0.46425E+00
  0.55198E+00  0.41664E+00
  0.52515E+00  0.38349E+00
  0.49296E+00  0.36235E+00
  0.45606E+00  0.35097E+00
  0.41456E+00  0.34731E+00
  0.36833E+00  0.34944E+00
  0.31721E+00  0.35552E+00
  0.26122E+00  0.36371E+00
  0.20066E+00  0.37230E+00
  0.13619E+00  0.37971E+00
  0.68853E-01  0.38471E+00
  0.35858E-14  0.38646E+00
  0.32040E-12  0.19033E+01
  0.21860E+00  0.18628E+01
  0.41281E+00  0.17496E+01
  0.56612E+00  0.15835E+01
  0.67321E+00  0.13889E+01
  0.73836E+00  0.11865E+01
  0.77080E+00  0.99034E+00
  0.78051E+00  0.80742E+00
  0.77570E+00  0.63989E+00
  0.76206E+00  0.48683E+00
  0.74278E+00  0.34569E+00
  0.71895E+00  0.21327E+00
  0.68975E+00  0.86277E-01
  0.65255E+00  -0.38173E-01
  0.60291E+00  -0.16178E+00
  0.53477E+00  -0.28392E+00
  0.44143E+00  -0.39984E+00
  0.31864E+00  -0.49951E+00
  0.16796E+00  -0.56828E+00
  0.17055E-03  -0.59105E-05
  0.16966E-03  0.14971E-05
  0.17036E-03  0.89873E+00
  0.14840E+00  0.87839E+00
  0.27894E+00  0.82331E+00
  0.38044E+00  0.74764E+00
  0.45078E+00  0.66603E+00
  0.49366E+00  0.58971E+00
  0.51525E+00  0.52448E+00
  0.52115E+00  0.47250E+00
  0.51555E+00  0.43382E+00
  0.50117E+00  0.40750E+00
  0.47953E+00  0.39216E+00
  0.45131E+00  0.38627E+00
  0.41664E+00  0.38817E+00
  0.37535E+00  0.39609E+00
  0.32726E+00  0.40808E+00
  0.27236E+00  0.42206E+00
  0.21102E+00  0.43588E+00
  0.14413E+00  0.44751E+00
  0.73156E-01  0.45525E+00
 -0.99501E-15  0.45795E+00
 -0.19748E-12  0.17135E+01
  0.15116E+00  0.16833E+01
  0.28906E+00  0.15973E+01
  0.40401E+00  0.14678E+01
  0.49168E+00  0.13100E+01
  0.55280E+00  0.11391E+01
  0.59129E+00  0.96671E+00
  0.61217E+00  0.80034E+00
  0.62003E+00  0.64382E+00
  0.61828E+00  0.49822E+00
  0.60892E+00  0.36288E+00
  0.59254E+00  0.23626E+00
  0.56845E+00  0.11656E+00
  0.53479E+00  0.24004E-02
  0.48870E+00  -0.10658E+00
  0.42675E+00  -0.20891E+00
  0.34600E+00  -0.30063E+00
  0.24544E+00  -0.37510E+00
  0.12783E+00  -0.42438E+00
  0.17707E-03  -0.44157E-05
  0.17639E-03  0.15851E-05
  0.17697E-03  0.76201E+00
  0.11779E+00  0.74945E+00
  0.22506E+00  0.71478E+00
  0.31468E+00  0.66515E+00
  0.38359E+00  0.60928E+00
  0.43250E+00  0.55461E+00
  0.46409E+00  0.50632E+00
  0.48155E+00  0.46724E+00
  0.48762E+00  0.43857E+00
  0.48424E+00  0.42048E+00
  0.47254E+00  0.41249E+00
  0.45294E+00  0.41374E+00
  0.42531E+00  0.42299E+00
  0.38924E+00  0.43863E+00
  0.34423E+00  0.45864E+00
  0.29007E+00  0.48058E+00
  0.22706E+00  0.50173E+00
  0.15629E+00  0.51934E+00
  0.79710E-01  0.53101E+00
 -0.36281E-14  0.53508E+00
 -0.18454E-12  0.15864E+01
  0.97992E-01  0.15614E+01
  0.18978E+00  0.14897E+01
  0.27053E+00  0.13798E+01
  0.33751E+00  0.12433E+01
  0.39011E+00  0.10920E+01
  0.42924E+00  0.93608E+00
  0.45651E+00  0.78273E+00
  0.47359E+00  0.63641E+00
  0.48178E+00  0.49914E+00
  0.48175E+00  0.37132E+00
  0.47353E+00  0.25240E+00
  0.45647E+00  0.14156E+00
  0.42930E+00  0.38238E-01
  0.39038E+00  -0.57356E-01
  0.33805E+00  -0.14378E+00
  0.27130E+00  -0.21813E+00
  0.19059E+00  -0.27626E+00
  0.98579E-01  -0.31357E+00
  0.18235E-03  -0.32613E-05
  0.18185E-03  0.16053E-05
  0.18235E-03  0.65192E+00
  0.98366E-01  0.64390E+00
  0.19014E+00  0.62143E+00
  0.27054E+00  0.58858E+00
  0.33690E+00  0.55060E+00
  0.38871E+00  0.51256E+00
  0.42692E+00  0.47853E+00
  0.45313E+00  0.45131E+00
  0.46892E+00  0.43260E+00
  0.47545E+00  0.42326E+00
  0.47332E+00  0.42352E+00
  0.46251E+00  0.43312E+00
  0.44242E+00  0.45130E+00
  0.41211E+00  0.47669E+00
  0.37050E+00  0.50718E+00
  0.31684E+00  0.53988E+00
  0.25110E+00  0.57121E+00
  0.17447E+00  0.59731E+00
  0.89505E-01  0.61464E+00
 -0.32294E-15  0.62071E+00
  0.65686E-13  0.15109E+01
  0.51400E-01  0.14877E+01
  0.10215E+00  0.14210E+01
  0.15139E+00  0.13186E+01
  0.19811E+00  0.11909E+01
  0.24106E+00  0.10489E+01
  0.27903E+00  0.90208E+00
  0.31093E+00  0.75750E+00
  0.33590E+00  0.61953E+00
  0.35331E+00  0.49039E+00
  0.36261E+00  0.37078E+00
  0.36322E+00  0.26054E+00
  0.35447E+00  0.15925E+00
  0.33554E+00  0.66659E-01
  0.30563E+00  -0.16912E-01
  0.26415E+00  -0.90360E-01
  0.21114E+00  -0.15173E+00
  0.14767E+00  -0.19844E+00
  0.76139E-01  -0.22783E+00
  0.18665E-03  -0.23768E-05
  0.18629E-03  0.15820E-05
  0.18674E-03  0.55866E+00
  0.85781E-01  0.55345E+00
  0.16720E+00  0.53877E+00
  0.24104E+00  0.51706E+00
  0.30515E+00  0.49168E+00
  0.35866E+00  0.46615E+00
  0.40173E+00  0.44364E+00
  0.43501E+00  0.42668E+00
  0.45931E+00  0.41713E+00
  0.47517E+00  0.41632E+00
  0.48265E+00  0.42507E+00
  0.48124E+00  0.44377E+00
  0.46972E+00  0.47222E+00
  0.44634E+00  0.50945E+00
  0.40903E+00  0.55334E+00
  0.35597E+00  0.60045E+00
  0.28641E+00  0.64598E+00
  0.20132E+00  0.68431E+00
  0.10404E+00  0.70997E+00
  0.56549E-14  0.71899E+00
  0.10033E-12  0.14832E+01
  0.54518E-02  0.14587E+01
  0.15896E-01  0.13889E+01
  0.34763E-01  0.12827E+01
  0.62440E-01  0.11523E+01
  0.97041E-01  0.10098E+01
  0.13495E+00  0.86517E+00
  0.17232E+00  0.72509E+00
  0.20581E+00  0.59345E+00
  0.23295E+00  0.47191E+00
  0.25211E+00  0.36080E+00
  0.26223E+00  0.25978E+00
  0.26262E+00  0.16837E+00
  0.25283E+00  0.86274E-01
  0.23260E+00  0.13640E-01
  0.20204E+00  -0.48840E-01
  0.16178E+00  -0.99945E-01
  0.11316E+00  -0.13812E+00
  0.58336E-01  -0.16180E+00
  0.19014E-03  -0.16977E-05
  0.18989E-03  0.15121E-05
  0.19033E-03  0.47627E+00
  0.77586E-01  0.47289E+00
  0.15218E+00  0.46336E+00
  0.22162E+00  0.44924E+00
  0.28424E+00  0.43279E+00
  0.33921E+00  0.41657E+00
  0.38633E+00  0.40304E+00
  0.42583E+00  0.39448E+00
  0.45803E+00  0.39281E+00
  0.48309E+00  0.39970E+00
  0.50071E+00  0.41655E+00
  0.50991E+00  0.44447E+00
  0.50881E+00  0.48410E+00
  0.49455E+00  0.53517E+00
  0.46353E+00  0.59591E+00
  0.41212E+00  0.66235E+00
  0.33780E+00  0.72800E+00
  0.24100E+00  0.78432E+00
  0.12568E+00  0.82264E+00
  0.18716E-13  0.83618E+00
 -0.67794E-13  0.15061E+01
 -0.46188E-01  0.14767E+01
 -0.79266E-01  0.13937E+01
 -0.91593E-01  0.12710E+01
 -0.80431E-01  0.11252E+01
 -0.50378E-01  0.97216E+00
 -0.83966E-02  0.82291E+00
  0.37850E-01  0.68370E+00
  0.82267E-01  0.55693E+00
  0.12071E+00  0.44284E+00
  0.15073E+00  0.34070E+00
  0.17102E+00  0.24948E+00
  0.18102E+00  0.16829E+00
  0.18062E+00  0.96574E-01
  0.17003E+00  0.34178E-01
  0.14983E+00  -0.18599E-01
  0.12101E+00  -0.61086E-01
  0.85056E-01  -0.92389E-01
  0.43971E-01  -0.11161E+00
  0.19295E-03  -0.11752E-05
  0.19281E-03  0.13929E-05
  0.19323E-03  0.40092E+00
  0.72310E-01  0.39876E+00
  0.14253E+00  0.39270E+00
  0.20921E+00  0.38380E+00
  0.27116E+00  0.37367E+00
  0.32770E+00  0.36420E+00
  0.37858E+00  0.35741E+00
  0.42388E+00  0.35531E+00
  0.46378E+00  0.35987E+00
  0.49828E+00  0.37305E+00
  0.52697E+00  0.39685E+00
  0.54863E+00  0.43327E+00
  0.56082E+00  0.48415E+00
  0.55946E+00  0.55065E+00
  0.53874E+00  0.63209E+00
  0.49176E+00  0.72452E+00
  0.41296E+00  0.81909E+00
  0.29997E+00  0.90303E+00
  0.15855E+00  0.96111E+00
  0.33288E-14  0.98202E+00
 -0.35540E-12  0.15903E+01
 -0.11111E+00  0.15500E+01
 -0.19855E+00  0.14399E+01
 -0.24193E+00  0.12813E+01
 -0.24349E+00  0.11043E+01
 -0.20959E+00  0.92920E+00
 -0.15557E+00  0.76971E+00
 -0.94249E-01  0.62935E+00
 -0.34873E-01  0.50752E+00
  0.17186E-01  0.40179E+00
  0.59240E-01  0.30971E+00
  0.90209E-01  0.22923E+00
  0.10991E+00  0.15886E+00
  0.11867E+00  0.97667E-01
  0.11717E+00  0.45196E-01
  0.10636E+00  0.14116E-02
  0.87503E-01  -0.33408E-01
  0.62199E-01  -0.58802E-01
  0.32367E-01  -0.74282E-01
  0.19526E-03  -0.81646E-06
  0.19510E-03  0.12755E-05
  0.19557E-03  0.33005E+00
  0.69000E-01  0.32872E+00
  0.13653E+00  0.32501E+00
  0.20168E+00  0.31968E+00
  0.26363E+00  0.31391E+00
  0.32192E+00  0.30915E+00
  0.37644E+00  0.30707E+00
  0.42731E+00  0.30947E+00
  0.47480E+00  0.31832E+00
  0.51908E+00  0.33581E+00
  0.55995E+00  0.36451E+00
  0.59640E+00  0.40745E+00
  0.62590E+00  0.46819E+00
  0.64340E+00  0.55032E+00
  0.64026E+00  0.65610E+00
  0.60472E+00  0.78299E+00
  0.52301E+00  0.92082E+00
  0.39091E+00  0.10475E+01
  0.20881E+00  0.11395E+01
 -0.67381E-14  0.11721E+01
  0.17868E-13  0.17601E+01
 -0.20822E+00  0.16995E+01
 -0.35755E+00  0.15316E+01
 -0.44283E+00  0.13118E+01
 -0.44119E+00  0.10765E+01
 -0.38874E+00  0.86912E+00
 -0.30885E+00  0.69610E+00
 -0.22341E+00  0.55624E+00
 -0.14404E+00  0.44201E+00
 -0.75961E-01  0.34723E+00
 -0.20957E-01  0.26726E+00
  0.20779E-01  0.19900E+00
  0.49810E-01  0.14038E+00
  0.67068E-01  0.90144E-01
  0.73697E-01  0.47609E-01
  0.71017E-01  0.12504E-01
  0.60531E-01  -0.15149E-01
  0.43940E-01  -0.35161E-01
  0.23143E-01  -0.47293E-01
  0.19678E-03  -0.38298E-06
  0.19709E-03  0.10500E-05
  0.19723E-03  0.26198E+00
  0.67010E-01  0.26120E+00
  0.13299E+00  0.25904E+00
  0.19743E+00  0.25608E+00
  0.25983E+00  0.25317E+00
  0.31999E+00  0.25145E+00
  0.37797E+00  0.25228E+00
  0.43411E+00  0.25724E+00
  0.48896E+00  0.26821E+00
  0.54311E+00  0.28749E+00
  0.59701E+00  0.31806E+00
  0.65050E+00  0.36394E+00
  0.70205E+00  0.43059E+00
  0.74688E+00  0.52537E+00
  0.77416E+00  0.65646E+00
  0.76318E+00  0.82870E+00
  0.69231E+00  0.10292E+01
  0.52758E+00  0.12321E+01
  0.29434E+00  0.13772E+01
 -0.24370E-13  0.14345E+01
  0.88851E-13  0.20577E+01
 -0.33917E+00  0.19520E+01
 -0.63657E+00  0.16995E+01
 -0.71021E+00  0.13339E+01
 -0.69731E+00  0.10229E+01
 -0.59200E+00  0.76846E+00
 -0.46513E+00  0.58946E+00
 -0.34489E+00  0.45775E+00
 -0.24119E+00  0.35756E+00
 -0.15568E+00  0.27820E+00
 -0.87725E-01  0.21339E+00
 -0.35869E-01  0.15931E+00
  0.15314E-02  0.11365E+00
  0.26133E-01  0.75026E-01
  0.39579E-01  0.42662E-01
  0.43533E-01  0.16186E-01
  0.39714E-01  -0.45183E-02
  0.29930E-01  -0.19413E-01
  0.16092E-01  -0.28404E-01
  0.20024E-03  -0.96844E-06
  0.19757E-03  0.20444E-05
  0.19828E-03  0.19556E+00
  0.65882E-01  0.19513E+00
  0.13105E+00  0.19397E+00
  0.19529E+00  0.19248E+00
  0.25837E+00  0.19130E+00
  0.32030E+00  0.19126E+00
  0.38138E+00  0.19343E+00
  0.44223E+00  0.19911E+00
  0.50379E+00  0.20996E+00
  0.56727E+00  0.22814E+00
  0.63414E+00  0.25669E+00
  0.70588E+00  0.30010E+00
  0.78338E+00  0.36542E+00
  0.86549E+00  0.46344E+00
  0.94310E+00  0.61293E+00
  0.98929E+00  0.83526E+00
  0.93503E+00  0.11429E+01
  0.78881E+00  0.14530E+01
  0.41571E+00  0.17299E+01
  0.94575E-14  0.18138E+01
 -0.81484E-13  0.25953E+01
 -0.67669E+00  0.24307E+01
 -0.87351E+00  0.18537E+01
 -0.11931E+01  0.13783E+01
 -0.10265E+01  0.85984E+00
 -0.80886E+00  0.59912E+00
 -0.60967E+00  0.43631E+00
 -0.44865E+00  0.32966E+00
 -0.31962E+00  0.25321E+00
 -0.21771E+00  0.19520E+00
 -0.13837E+00  0.14913E+00
 -0.78066E-01  0.11143E+00
 -0.33954E-01  0.80032E-01
 -0.36445E-02  0.53743E-01
  0.14969E-01  0.31892E-01
  0.23845E-01  0.14131E-01
  0.24887E-01  0.31674E-03
  0.20000E-01  -0.95751E-02
  0.11113E-01  -0.15518E-01
  0.19228E-03  0.41066E-05
  0.20230E-03  0.19265E-05
  0.19839E-03  0.13007E+00
  0.65290E-01  0.12985E+00
  0.13009E+00  0.12929E+00
  0.19438E+00  0.12864E+00
  0.25813E+00  0.12833E+00
  0.32153E+00  0.12891E+00
  0.38510E+00  0.13114E+00
  0.44972E+00  0.13594E+00
  0.51675E+00  0.14457E+00
  0.58808E+00  0.15875E+00
  0.66633E+00  0.18101E+00
  0.75504E+00  0.21544E+00
  0.85900E+00  0.26869E+00
  0.98357E+00  0.35410E+00
  0.11357E+01  0.49140E+00
  0.12967E+01  0.75183E+00
  0.13990E+01  0.11785E+01
  0.10103E+01  0.18391E+01
  0.74500E+00  0.21869E+01
  0.22929E-13  0.24234E+01
 -0.73854E-13  0.33911E+01
 -0.88127E+00  0.30971E+01
 -0.30189E+01  0.27247E+01
 -0.18958E+01  0.92642E+00
 -0.13851E+01  0.52739E+00
 -0.98364E+00  0.33331E+00
 -0.71709E+00  0.23489E+00
 -0.51992E+00  0.17352E+00
 -0.37131E+00  0.13174E+00
 -0.25740E+00  0.10089E+00
 -0.17014E+00  0.76860E-01
 -0.10418E+00  0.57447E-01
 -0.55703E-01  0.41425E-01
 -0.21760E-01  0.28100E-01
  0.83435E-04  0.17080E-01
  0.11993E-01  0.81593E-02
  0.15998E-01  0.12431E-02
  0.14074E-01  -0.36906E-02
  0.81881E-02  -0.66093E-02
  0.28922E-03  -0.25017E-04
  0.19180E-03  0.39282E-04
  0.16375E-03  0.65051E-01
  0.65016E-01  0.64939E-01
  0.12968E+00  0.64731E-01
  0.19409E+00  0.64515E-01
  0.25831E+00  0.64502E-01
  0.32268E+00  0.64981E-01
  0.38787E+00  0.66333E-01
  0.45495E+00  0.69057E-01
  0.52558E+00  0.73825E-01
  0.60219E+00  0.81596E-01
  0.68834E+00  0.93843E-01
  0.78939E+00  0.11296E+00
  0.91359E+00  0.14344E+00
  0.10753E+01  0.19278E+00
  0.12958E+01  0.28641E+00
  0.16416E+01  0.42707E+00
  0.20873E+01  0.11209E+01
  0.31413E+01  0.18170E+01
  0.93395E+00  0.33580E+01
 -0.66091E-13  0.32783E+01
 -0.15357E-12  0.40529E+01
 -0.11922E+01  0.53158E+01
 -0.10869E-03  0.13385E-03
 -0.15260E-04  0.11519E-03
 -0.16869E-04  0.14147E-03
 -0.10203E-04  0.15288E-03
 -0.76257E-05  0.16332E-03
 -0.54352E-05  0.17117E-03
 -0.38930E-05  0.17750E-03
 -0.27074E-05  0.18258E-03
 -0.18079E-05  0.18669E-03
 -0.11285E-05  0.18999E-03
 -0.62999E-06  0.19265E-03
 -0.27273E-06  0.19475E-03
 -0.70680E-07  0.19647E-03
  0.21094E-06  0.19752E-03
 -0.52404E-06  0.20061E-03
  0.44031E-05  0.19238E-03
 -0.24872E-04  0.28919E-03
  0.19561E-03  0.19557E-03
  0.18510E-03  0.79884E-04
  0.38984E-04  0.10630E-03
  0.32116E-06  0.18185E-03
  0.89559E-06  0.20337E-03
  0.22335E-05  0.20325E-03
  0.25183E-05  0.20279E-03
  0.32489E-05  0.20103E-03
  0.38844E-05  0.19887E-03
  0.45680E-05  0.19616E-03
  0.52855E-05  0.19287E-03
  0.60702E-05  0.18890E-03
  0.69585E-05  0.18414E-03
  0.80166E-05  0.17842E-03
  0.93169E-05  0.17152E-03
  0.11155E-04  0.16292E-03
  0.13276E-04  0.15309E-03
  0.19398E-04  0.13600E-03
  0.17043E-04  0.14097E-03
  0.11068E-03  0.65409E+01
  0.12276E+01  0.41120E+01
  0.18310E-13  0.39796E+01
  0.31294E-13  0.44816E+01
  0.22124E+00  0.49392E+01
  0.30506E-04  0.38079E-04
 -0.65339E-05  0.12346E-03
  0.30145E-05  0.13552E-03
  0.11369E-05  0.15160E-03
  0.17466E-05  0.16189E-03
  0.18048E-05  0.17024E-03
  0.19223E-05  0.17679E-03
  0.19672E-05  0.18206E-03
  0.19644E-05  0.18631E-03
  0.19082E-05  0.18974E-03
  0.18031E-05  0.19250E-03
  0.16459E-05  0.19471E-03
  0.14887E-05  0.19640E-03
  0.12220E-05  0.19792E-03
  0.21743E-05  0.19803E-03
  0.20142E-05  0.20250E-03
  0.39332E-04  0.19184E-03
  0.79918E-04  0.18509E-03
  0.14374E-03  0.14373E-03
  0.13386E-03  0.15785E-03
  0.20219E-04  0.21489E-03
  0.63205E-05  0.20257E-03
  0.11302E-05  0.20409E-03
  0.12700E-05  0.20228E-03
  0.12690E-05  0.20066E-03
  0.14456E-05  0.19846E-03
  0.15669E-05  0.19576E-03
  0.16530E-05  0.19246E-03
