  vx           vy
  0.33317E+01  0.43315E-02
  0.33316E+01  0.26891E-02
  0.33315E+01  0.17362E-02
  0.33314E+01  0.12016E-02
  0.33313E+01  0.93462E-03
  0.33312E+01  0.86131E-03
  0.33311E+01  0.96338E-03
  0.33311E+01  0.12730E-02
  0.33310E+01  0.18818E-02
  0.33309E+01  0.29677E-02
  0.33308E+01  0.48455E-02
  0.33308E+01  0.80573E-02
  0.33307E+01  0.13529E-01
  0.33305E+01  0.22833E-01
  0.33302E+01  0.38649E-01
  0.33292E+01  0.65492E-01
  0.33263E+01  0.11114E+00
  0.33178E+01  0.18800E+00
  0.32912E+01  0.31830E+00
  0.32151E+01  0.52672E+00
  0.30119E+01  0.82809E+00
  0.27123E+01  0.11239E+01
  0.21671E+01  0.13993E+01
  0.16215E+01  0.15054E+01
  0.10458E+01  0.15418E+01
  0.51064E+00  0.15285E+01
  0.16960E-12  0.15214E+01
  0.49600E-12  0.19193E+01
  0.10722E+01  0.17662E+01
  0.19456E+01  0.13878E+01
  0.25309E+01  0.97005E+00
  0.28795E+01  0.62451E+00
  0.30745E+01  0.38565E+00
  0.31838E+01  0.23323E+00
  0.32461E+01  0.13949E+00
  0.32819E+01  0.82977E-01
  0.33026E+01  0.49257E-01
  0.33147E+01  0.29253E-01
  0.33218E+01  0.17422E-01
  0.33259E+01  0.10437E-01
  0.33282E+01  0.63167E-02
  0.33296E+01  0.38892E-02
  0.33304E+01  0.24634E-02
  0.33308E+01  0.16340E-02
  0.33310E+01  0.11667E-02
  0.33311E+01  0.93103E-03
  0.33312E+01  0.86303E-03
  0.33313E+01  0.94688E-03
  0.33315E+01  0.12105E-02
  0.33318E+01  0.17334E-02
  0.33323E+01  0.26700E-02
  0.33332E+01  0.42943E-02
  0.33348E+01  0.70798E-02
  0.33376E+01  0.11839E-01
  0.33423E+01  0.19974E-01
  0.33504E+01  0.33899E-01
  0.33638E+01  0.57911E-01
  0.33861E+01  0.99441E-01
  0.34212E+01  0.17387E+00
  0.34754E+01  0.30325E+00
  0.35246E+01  0.57185E+00
  0.34946E+01  0.10176E+01
  0.28733E+01  0.17147E+01
  0.25059E+01  0.19808E+01
  0.16581E+01  0.21926E+01
  0.10190E+01  0.20992E+01
  0.48034E+00  0.20351E+01
 -0.15029E-12  0.20073E+01
 -0.21415E-12  0.89170E+00
  0.88856E+00  0.83176E+00
  0.16606E+01  0.68203E+00
  0.22526E+01  0.49921E+00
  0.26618E+01  0.33617E+00
  0.29257E+01  0.21400E+00
  0.30890E+01  0.13185E+00
  0.31877E+01  0.79792E-01
  0.32466E+01  0.47863E-01
  0.32816E+01  0.28626E-01
  0.33022E+01  0.17149E-01
  0.33144E+01  0.10337E-01
  0.33215E+01  0.63050E-02
  0.33257E+01  0.39210E-02
  0.33281E+01  0.25123E-02
  0.33295E+01  0.16811E-02
  0.33303E+01  0.11939E-02
  0.33307E+01  0.91566E-03
  0.33310E+01  0.77103E-03
  0.33312E+01  0.72309E-03
  0.33315E+01  0.76273E-03
  0.33318E+01  0.90605E-03
  0.33323E+01  0.11991E-02
  0.33333E+01  0.17311E-02
  0.33350E+01  0.26608E-02
  0.33378E+01  0.42633E-02
  0.33427E+01  0.70132E-02
  0.33511E+01  0.11732E-01
  0.33654E+01  0.19872E-01
  0.33900E+01  0.33998E-01
  0.34325E+01  0.59187E-01
  0.35071E+01  0.10384E+00
  0.36362E+01  0.19791E+00
  0.38959E+01  0.33830E+00
  0.42377E+01  0.11485E+01
  0.53417E+01  0.18301E+01
  0.24449E+01  0.34659E+01
  0.15689E+01  0.28774E+01
  0.86176E+00  0.26635E+01
  0.40328E+00  0.24874E+01
 -0.36578E-13  0.24343E+01
 -0.96507E-18  0.80266E-03
  0.83616E-05  0.80014E-03
  0.15782E-04  0.79298E-03
  0.21667E-04  0.78213E-03
  0.25912E-04  0.76871E-03
  0.28753E-04  0.75364E-03
  0.30559E-04  0.73756E-03
  0.31670E-04  0.72086E-03
  0.32340E-04  0.70373E-03
  0.32740E-04  0.68632E-03
  0.32977E-04  0.66867E-03
  0.33117E-04  0.65082E-03
  0.33199E-04  0.63280E-03
  0.33247E-04  0.61459E-03
  0.33275E-04  0.59621E-03
  0.33291E-04  0.57765E-03
  0.33301E-04  0.55891E-03
  0.33306E-04  0.53997E-03
  0.33309E-04  0.52082E-03
  0.33312E-04  0.50145E-03
  0.33315E-04  0.48186E-03
  0.33319E-04  0.46202E-03
  0.33325E-04  0.44191E-03
  0.33336E-04  0.42152E-03
  0.33355E-04  0.40082E-03
  0.33388E-04  0.37976E-03
  0.33445E-04  0.35831E-03
  0.33541E-04  0.33640E-03
  0.33707E-04  0.31395E-03
  0.33999E-04  0.29080E-03
  0.34477E-04  0.26683E-03
  0.35482E-04  0.24146E-03
  0.36596E-04  0.21556E-03
  0.42628E-04  0.18122E-03
  0.35952E-04  0.18155E-03
  0.16007E-03  0.81840E+01
  0.23896E+01  0.41918E+01
  0.93044E+00  0.36586E+01
  0.58708E+00  0.30772E+01
  0.25966E+00  0.28363E+01
  0.10251E-12  0.27554E+01
 -0.13701E-17  0.79637E-03
  0.38588E-05  0.79423E-03
  0.73209E-05  0.78803E-03
  0.10121E-04  0.77840E-03
  0.12179E-04  0.76614E-03
  0.13567E-04  0.75198E-03
  0.14432E-04  0.73655E-03
  0.14927E-04  0.72026E-03
  0.15178E-04  0.70341E-03
  0.15273E-04  0.68615E-03
  0.15270E-04  0.66860E-03
  0.15204E-04  0.65082E-03
  0.15099E-04  0.63283E-03
  0.14966E-04  0.61465E-03
  0.14813E-04  0.59628E-03
  0.14644E-04  0.57774E-03
  0.14461E-04  0.55900E-03
  0.14265E-04  0.54006E-03
  0.14057E-04  0.52092E-03
  0.13836E-04  0.50157E-03
  0.13601E-04  0.48198E-03
  0.13349E-04  0.46215E-03
  0.13081E-04  0.44205E-03
  0.12792E-04  0.42167E-03
  0.12479E-04  0.40097E-03
  0.12138E-04  0.37992E-03
  0.11764E-04  0.35847E-03
  0.11350E-04  0.33656E-03
  0.10893E-04  0.31408E-03
  0.10377E-04  0.29090E-03
  0.98308E-05  0.26674E-03
  0.90904E-05  0.24152E-03
  0.89877E-05  0.21327E-03
  0.57690E-05  0.18681E-03
  0.18618E-04  0.13601E-03
 -0.22342E-04  0.60967E+01
 -0.94169E-01  0.54182E+01
  0.29278E+00  0.38229E+01
  0.14692E+00  0.33136E+01
  0.88978E-01  0.30104E+01
 -0.64123E-14  0.29250E+01
 -0.29015E-13  0.79450E-03
 -0.21492E-01  0.79246E-03
 -0.43127E-01  0.78655E-03
 -0.65047E-01  0.77730E-03
 -0.87391E-01  0.76540E-03
 -0.11030E+00  0.75155E-03
 -0.13391E+00  0.73634E-03
 -0.15835E+00  0.72021E-03
 -0.18376E+00  0.70346E-03
 -0.21027E+00  0.68627E-03
 -0.23799E+00  0.66876E-03
 -0.26705E+00  0.65101E-03
 -0.29757E+00  0.63304E-03
 -0.32967E+00  0.61488E-03
 -0.36346E+00  0.59654E-03
 -0.39906E+00  0.57801E-03
 -0.43660E+00  0.55929E-03
 -0.47624E+00  0.54037E-03
 -0.51815E+00  0.52125E-03
 -0.56257E+00  0.50191E-03
 -0.60978E+00  0.48234E-03
 -0.66019E+00  0.46254E-03
 -0.71432E+00  0.44247E-03
 -0.77290E+00  0.42212E-03
 -0.83696E+00  0.40147E-03
 -0.90791E+00  0.38047E-03
 -0.98774E+00  0.35909E-03
 -0.10793E+01  0.33727E-03
 -0.11870E+01  0.31491E-03
 -0.13172E+01  0.29187E-03
 -0.14807E+01  0.26802E-03
 -0.16962E+01  0.24278E-03
 -0.20015E+01  0.21685E-03
 -0.24762E+01  0.18296E-03
 -0.34209E+01  0.17568E-03
 -0.63795E+01  0.73996E+01
 -0.84824E+00  0.41998E+01
 -0.61436E+00  0.37547E+01
 -0.21016E+00  0.32304E+01
 -0.86891E-01  0.30094E+01
  0.18330E-12  0.29345E+01
  0.14362E-13  0.22218E-01
 -0.21425E-01  0.22287E-01
 -0.42993E-01  0.22495E-01
 -0.64845E-01  0.22840E-01
 -0.87122E-01  0.23324E-01
 -0.10996E+00  0.23943E-01
 -0.13351E+00  0.24697E-01
 -0.15788E+00  0.25583E-01
 -0.18323E+00  0.26598E-01
 -0.20967E+00  0.27739E-01
 -0.23734E+00  0.29003E-01
 -0.26634E+00  0.30385E-01
 -0.29681E+00  0.31884E-01
 -0.32884E+00  0.33497E-01
 -0.36257E+00  0.35228E-01
 -0.39811E+00  0.37081E-01
 -0.43558E+00  0.39071E-01
 -0.47513E+00  0.41218E-01
 -0.51693E+00  0.43559E-01
 -0.56120E+00  0.46149E-01
 -0.60822E+00  0.49066E-01
 -0.65836E+00  0.52423E-01
 -0.71214E+00  0.56380E-01
 -0.77023E+00  0.61163E-01
 -0.83361E+00  0.67087E-01
 -0.90358E+00  0.74606E-01
 -0.98203E+00  0.84385E-01
 -0.10716E+01  0.97428E-01
 -0.11761E+01  0.11532E+00
 -0.13013E+01  0.14068E+00
 -0.14564E+01  0.17840E+00
 -0.16557E+01  0.23651E+00
 -0.19279E+01  0.34278E+00
 -0.23037E+01  0.49683E+00
 -0.30030E+01  0.12655E+01
 -0.24585E+01  0.19694E+01
 -0.20825E+01  0.35637E+01
 -0.88127E+00  0.31445E+01
 -0.49239E+00  0.29895E+01
 -0.20242E+00  0.28471E+01
 -0.13034E-13  0.28036E+01
 -0.21649E-13  0.43502E-01
 -0.21215E-01  0.43643E-01
 -0.42574E-01  0.44065E-01
 -0.64217E-01  0.44766E-01
 -0.86288E-01  0.45745E-01
 -0.10892E+00  0.47000E-01
 -0.13227E+00  0.48525E-01
 -0.15645E+00  0.50316E-01
 -0.18160E+00  0.52367E-01
 -0.20786E+00  0.54670E-01
 -0.23534E+00  0.57218E-01
 -0.26417E+00  0.60003E-01
 -0.29446E+00  0.63020E-01
 -0.32633E+00  0.66264E-01
 -0.35988E+00  0.69738E-01
 -0.39522E+00  0.73451E-01
 -0.43248E+00  0.77427E-01
 -0.47177E+00  0.81706E-01
 -0.51325E+00  0.86355E-01
 -0.55711E+00  0.91477E-01
 -0.60357E+00  0.97219E-01
 -0.65296E+00  0.10380E+00
 -0.70570E+00  0.11152E+00
 -0.76237E+00  0.12079E+00
 -0.82377E+00  0.13223E+00
 -0.89098E+00  0.14665E+00
 -0.96549E+00  0.16528E+00
 -0.10493E+01  0.18991E+00
 -0.11452E+01  0.22328E+00
 -0.12571E+01  0.26986E+00
 -0.13898E+01  0.33695E+00
 -0.15504E+01  0.43907E+00
 -0.17407E+01  0.59718E+00
 -0.19683E+01  0.88913E+00
 -0.20341E+01  0.13550E+01
 -0.19748E+01  0.20648E+01
 -0.14693E+01  0.23965E+01
 -0.10220E+01  0.26638E+01
 -0.57085E+00  0.26325E+01
 -0.26325E+00  0.26015E+01
 -0.29141E-13  0.25848E+01
 -0.12382E-13  0.64505E-01
 -0.20862E-01  0.64718E-01
 -0.41869E-01  0.65354E-01
 -0.63163E-01  0.66414E-01
 -0.84886E-01  0.67892E-01
 -0.10718E+00  0.69785E-01
 -0.13019E+00  0.72087E-01
 -0.15404E+00  0.74789E-01
 -0.17887E+00  0.77883E-01
 -0.20482E+00  0.81356E-01
 -0.23200E+00  0.85196E-01
 -0.26054E+00  0.89391E-01
 -0.29054E+00  0.93929E-01
 -0.32213E+00  0.98803E-01
 -0.35539E+00  0.10401E+00
 -0.39043E+00  0.10956E+00
 -0.42735E+00  0.11549E+00
 -0.46624E+00  0.12183E+00
 -0.50722E+00  0.12869E+00
 -0.55042E+00  0.13620E+00
 -0.59602E+00  0.14456E+00
 -0.64424E+00  0.15407E+00
 -0.69538E+00  0.16513E+00
 -0.74986E+00  0.17833E+00
 -0.80822E+00  0.19446E+00
 -0.87122E+00  0.21463E+00
 -0.93981E+00  0.24040E+00
 -0.10152E+01  0.27401E+00
 -0.10988E+01  0.31877E+00
 -0.11922E+01  0.37963E+00
 -0.12963E+01  0.46443E+00
 -0.14097E+01  0.58507E+00
 -0.15254E+01  0.76217E+00
 -0.16076E+01  0.10186E+01
 -0.16215E+01  0.13679E+01
 -0.14751E+01  0.17189E+01
 -0.12303E+01  0.20504E+01
 -0.88722E+00  0.22188E+01
 -0.56513E+00  0.23048E+01
 -0.26873E+00  0.23245E+01
  0.41391E-13  0.23285E+01
  0.94676E-13  0.85083E-01
 -0.20366E-01  0.85368E-01
 -0.40877E-01  0.86221E-01
 -0.61678E-01  0.87641E-01
 -0.82913E-01  0.89624E-01
 -0.10473E+00  0.92162E-01
 -0.12726E+00  0.95248E-01
 -0.15065E+00  0.98871E-01
 -0.17503E+00  0.10302E+00
 -0.20054E+00  0.10767E+00
 -0.22730E+00  0.11282E+00
 -0.25543E+00  0.11844E+00
 -0.28505E+00  0.12451E+00
 -0.31625E+00  0.13101E+00
 -0.34913E+00  0.13795E+00
 -0.38376E+00  0.14531E+00
 -0.42024E+00  0.15313E+00
 -0.45862E+00  0.16146E+00
 -0.49897E+00  0.17039E+00
 -0.54136E+00  0.18009E+00
 -0.58587E+00  0.19078E+00
 -0.63262E+00  0.20281E+00
 -0.68176E+00  0.21667E+00
 -0.73349E+00  0.23301E+00
 -0.78810E+00  0.25276E+00
 -0.84594E+00  0.27717E+00
 -0.90740E+00  0.30792E+00
 -0.97287E+00  0.34738E+00
 -0.10426E+01  0.39877E+00
 -0.11161E+01  0.46664E+00
 -0.11917E+01  0.55727E+00
 -0.12646E+01  0.67910E+00
 -0.13231E+01  0.84165E+00
 -0.13485E+01  0.10512E+01
 -0.13103E+01  0.12954E+01
 -0.11979E+01  0.15518E+01
 -0.10031E+01  0.17659E+01
 -0.76438E+00  0.19260E+01
 -0.50431E+00  0.20166E+01
 -0.24916E+00  0.20613E+01
  0.35978E-13  0.20737E+01
  0.75416E-13  0.10509E+00
 -0.19723E-01  0.10545E+00
 -0.39594E-01  0.10652E+00
 -0.59758E-01  0.10831E+00
 -0.80362E-01  0.11080E+00
 -0.10155E+00  0.11399E+00
 -0.12347E+00  0.11787E+00
 -0.14626E+00  0.12243E+00
 -0.17006E+00  0.12765E+00
 -0.19501E+00  0.13350E+00
 -0.22123E+00  0.13997E+00
 -0.24884E+00  0.14703E+00
 -0.27796E+00  0.15465E+00
 -0.30869E+00  0.16279E+00
 -0.34110E+00  0.17145E+00
 -0.37526E+00  0.18061E+00
 -0.41123E+00  0.19028E+00
 -0.44903E+00  0.20050E+00
 -0.48868E+00  0.21136E+00
 -0.53017E+00  0.22301E+00
 -0.57350E+00  0.23570E+00
 -0.61863E+00  0.24978E+00
 -0.66556E+00  0.26577E+00
 -0.71428E+00  0.28437E+00
 -0.76478E+00  0.30652E+00
 -0.81703E+00  0.33350E+00
 -0.87094E+00  0.36697E+00
 -0.92622E+00  0.40911E+00
 -0.98217E+00  0.46274E+00
 -0.10373E+01  0.53144E+00
 -0.10886E+01  0.61955E+00
 -0.11306E+01  0.73171E+00
 -0.11542E+01  0.87143E+00
 -0.11465E+01  0.10375E+01
 -0.10952E+01  0.12217E+01
 -0.99101E+00  0.14047E+01
 -0.83862E+00  0.15684E+01
 -0.64820E+00  0.16939E+01
 -0.43800E+00  0.17790E+01
 -0.21967E+00  0.18256E+01
 -0.21049E-14  0.18404E+01
 -0.11328E-13  0.12438E+00
 -0.18934E-01  0.12481E+00
 -0.38017E-01  0.12611E+00
 -0.57398E-01  0.12826E+00
 -0.77226E-01  0.13127E+00
 -0.97648E-01  0.13513E+00
 -0.11881E+00  0.13982E+00
 -0.14086E+00  0.14533E+00
 -0.16395E+00  0.15163E+00
 -0.18820E+00  0.15871E+00
 -0.21376E+00  0.16654E+00
 -0.24075E+00  0.17506E+00
 -0.26927E+00  0.18426E+00
 -0.29943E+00  0.19407E+00
 -0.33131E+00  0.20446E+00
 -0.36495E+00  0.21541E+00
 -0.40038E+00  0.22688E+00
 -0.43760E+00  0.23891E+00
 -0.47655E+00  0.25155E+00
 -0.51716E+00  0.26492E+00
 -0.55931E+00  0.27926E+00
 -0.60284E+00  0.29489E+00
 -0.64757E+00  0.31232E+00
 -0.69328E+00  0.33224E+00
 -0.73968E+00  0.35556E+00
 -0.78642E+00  0.38348E+00
 -0.83302E+00  0.41752E+00
 -0.87870E+00  0.45955E+00
 -0.92225E+00  0.51184E+00
 -0.96170E+00  0.57696E+00
 -0.99388E+00  0.65758E+00
 -0.10140E+01  0.75585E+00
 -0.10156E+01  0.87231E+00
 -0.99102E+00  0.10044E+01
 -0.93319E+00  0.11449E+01
 -0.83899E+00  0.12835E+01
 -0.70976E+00  0.14075E+01
 -0.55276E+00  0.15078E+01
 -0.37676E+00  0.15791E+01
 -0.19051E+00  0.16210E+01
 -0.10432E-13  0.16347E+01
 -0.32098E-13  0.14281E+00
 -0.17996E-01  0.14332E+00
 -0.36143E-01  0.14484E+00
 -0.54592E-01  0.14737E+00
 -0.73494E-01  0.15090E+00
 -0.93001E-01  0.15543E+00
 -0.11326E+00  0.16094E+00
 -0.13443E+00  0.16742E+00
 -0.15666E+00  0.17485E+00
 -0.18009E+00  0.18318E+00
 -0.20486E+00  0.19239E+00
 -0.23110E+00  0.20243E+00
 -0.25894E+00  0.21324E+00
 -0.28846E+00  0.22477E+00
 -0.31975E+00  0.23693E+00
 -0.35284E+00  0.24968E+00
 -0.38774E+00  0.26295E+00
 -0.42441E+00  0.27673E+00
 -0.46275E+00  0.29102E+00
 -0.50260E+00  0.30591E+00
 -0.54373E+00  0.32156E+00
 -0.58585E+00  0.33826E+00
 -0.62860E+00  0.35645E+00
 -0.67156E+00  0.37678E+00
 -0.71421E+00  0.40008E+00
 -0.75591E+00  0.42743E+00
 -0.79590E+00  0.46016E+00
 -0.83312E+00  0.49983E+00
 -0.86614E+00  0.54816E+00
 -0.89293E+00  0.60690E+00
 -0.91068E+00  0.67758E+00
 -0.91568E+00  0.76098E+00
 -0.90345E+00  0.85647E+00
 -0.86933E+00  0.96132E+00
 -0.80961E+00  0.10704E+01
 -0.72268E+00  0.11766E+01
 -0.60998E+00  0.12725E+01
 -0.47557E+00  0.13514E+01
 -0.32525E+00  0.14093E+01
 -0.16495E+00  0.14443E+01
  0.39430E-15  0.14560E+01
  0.43738E-13  0.16022E+00
 -0.16907E-01  0.16081E+00
 -0.33966E-01  0.16255E+00
 -0.51332E-01  0.16546E+00
 -0.69157E-01  0.16953E+00
 -0.87597E-01  0.17475E+00
 -0.10681E+00  0.18110E+00
 -0.12695E+00  0.18858E+00
 -0.14817E+00  0.19715E+00
 -0.17063E+00  0.20678E+00
 -0.19448E+00  0.21742E+00
 -0.21987E+00  0.22903E+00
 -0.24691E+00  0.24152E+00
 -0.27571E+00  0.25482E+00
 -0.30637E+00  0.26882E+00
 -0.33891E+00  0.28342E+00
 -0.37332E+00  0.29853E+00
 -0.40955E+00  0.31405E+00
 -0.44743E+00  0.32993E+00
 -0.48674E+00  0.34616E+00
 -0.52714E+00  0.36284E+00
 -0.56821E+00  0.38017E+00
 -0.60941E+00  0.39851E+00
 -0.65013E+00  0.41841E+00
 -0.68963E+00  0.44060E+00
 -0.72707E+00  0.46606E+00
 -0.76145E+00  0.49591E+00
 -0.79161E+00  0.53146E+00
 -0.81606E+00  0.57400E+00
 -0.83295E+00  0.62475E+00
 -0.84000E+00  0.68453E+00
 -0.83447E+00  0.75347E+00
 -0.81336E+00  0.83058E+00
 -0.77387E+00  0.91352E+00
 -0.71395E+00  0.99849E+00
 -0.63302E+00  0.10807E+01
 -0.53222E+00  0.11549E+01
 -0.41438E+00  0.12168E+01
 -0.28345E+00  0.12628E+01
 -0.14385E+00  0.12910E+01
  0.70698E-14  0.13005E+01
  0.33238E-13  0.17647E+00
 -0.15665E-01  0.17713E+00
 -0.31485E-01  0.17911E+00
 -0.47613E-01  0.18240E+00
 -0.64206E-01  0.18701E+00
 -0.81423E-01  0.19292E+00
 -0.99425E-01  0.20014E+00
 -0.11838E+00  0.20863E+00
 -0.13844E+00  0.21838E+00
 -0.15979E+00  0.22935E+00
 -0.18258E+00  0.24149E+00
 -0.20697E+00  0.25473E+00
 -0.23310E+00  0.26899E+00
 -0.26111E+00  0.28416E+00
 -0.29109E+00  0.30011E+00
 -0.32308E+00  0.31667E+00
 -0.35708E+00  0.33370E+00
 -0.39300E+00  0.35103E+00
 -0.43066E+00  0.36849E+00
 -0.46975E+00  0.38600E+00
 -0.50985E+00  0.40351E+00
 -0.55040E+00  0.42112E+00
 -0.59068E+00  0.43906E+00
 -0.62989E+00  0.45778E+00
 -0.66708E+00  0.47792E+00
 -0.70122E+00  0.50032E+00
 -0.73117E+00  0.52600E+00
 -0.75570E+00  0.55605E+00
 -0.77340E+00  0.59156E+00
 -0.78271E+00  0.63340E+00
 -0.78184E+00  0.68206E+00
 -0.76886E+00  0.73741E+00
 -0.74186E+00  0.79849E+00
 -0.69918E+00  0.86339E+00
 -0.63981E+00  0.92929E+00
 -0.56366E+00  0.99276E+00
 -0.47181E+00  0.10502E+01
 -0.36636E+00  0.10982E+01
 -0.25028E+00  0.11343E+01
 -0.12696E+00  0.11566E+01
  0.10369E-13  0.11641E+01
  0.67832E-13  0.19140E+00
 -0.14270E-01  0.19214E+00
 -0.28694E-01  0.19435E+00
 -0.43429E-01  0.19803E+00
 -0.58631E-01  0.20318E+00
 -0.74464E-01  0.20980E+00
 -0.91093E-01  0.21789E+00
 -0.10869E+00  0.22742E+00
 -0.12743E+00  0.23839E+00
 -0.14749E+00  0.25075E+00
 -0.16906E+00  0.26445E+00
 -0.19231E+00  0.27942E+00
 -0.21742E+00  0.29555E+00
 -0.24453E+00  0.31272E+00
 -0.27378E+00  0.33076E+00
 -0.30523E+00  0.34946E+00
 -0.33889E+00  0.36858E+00
 -0.37469E+00  0.38787E+00
 -0.41242E+00  0.40704E+00
 -0.45173E+00  0.42586E+00
 -0.49209E+00  0.44412E+00
 -0.53282E+00  0.46177E+00
 -0.57301E+00  0.47890E+00
 -0.61164E+00  0.49580E+00
 -0.64756E+00  0.51302E+00
 -0.67953E+00  0.53134E+00
 -0.70629E+00  0.55170E+00
 -0.72657E+00  0.57516E+00
 -0.73910E+00  0.60269E+00
 -0.74260E+00  0.63506E+00
 -0.73577E+00  0.67267E+00
 -0.71734E+00  0.71537E+00
 -0.68619E+00  0.76234E+00
 -0.64144E+00  0.81208E+00
 -0.58272E+00  0.86248E+00
 -0.51030E+00  0.91099E+00
 -0.42519E+00  0.95497E+00
 -0.32911E+00  0.99193E+00
 -0.22438E+00  0.10198E+01
 -0.11370E+00  0.10371E+01
 -0.16883E-13  0.10430E+01
 -0.80480E-13  0.20486E+00
 -0.12721E-01  0.20567E+00
 -0.25595E-01  0.20811E+00
 -0.38777E-01  0.21218E+00
 -0.52428E-01  0.21788E+00
 -0.66710E-01  0.22522E+00
 -0.81795E-01  0.23419E+00
 -0.97861E-01  0.24479E+00
 -0.11510E+00  0.25700E+00
 -0.13370E+00  0.27080E+00
 -0.15386E+00  0.28613E+00
 -0.17581E+00  0.30293E+00
 -0.19972E+00  0.32107E+00
 -0.22581E+00  0.34041E+00
